fiscal_month_key,store_key,currency_key,category,budget_sales_amt,budget_units,budget_cogs_amt,budget_margin_amt,budget_opex_amt,budget_marketing_amt,budget_headcount,budget_version,budget_scenario,is_locked,approved_by,approved_date,load_date
202503,8,4,Apparel,28628.49107851276,240.271,113614.21,35298.29,24932.88,9573.91,85.36,Forecast,Worst Case,1,finance_user44,2025-04-19,2025-04-21 00:00:00
202503,8,4,Grocery,213988.5635667657,1795.948,862506.12,250565.96,183444.01,57401.77,67.05,Revised,Worst Case,0,finance_user12,2025-04-11,2025-04-13 00:00:00
202503,8,4,Home,206694.9425255217,1734.734,719278.97,355854.98,151212.93,56058.44,54.03,Original,Worst Case,1,finance_user26,2025-04-15,2025-04-14 00:00:00
202503,8,4,Beauty,176333.8388458773,1479.922,654123.35,263085.81,176647.5,67747.24,65.81,Original,Base Case,0,finance_user41,2025-04-13,2025-04-11 00:00:00
202503,9,4,Electronics,104002.38965046036,1382.287,655463.26,220261.55,130358.94,22359.12,97.01,Original,Best Case,0,finance_user47,2025-04-08,2025-04-10 00:00:00
202503,9,4,Apparel,123735.77747564534,1644.562,705436.61,336448.01,202367.24,77685.41,81.34,Original,Base Case,1,finance_user36,2025-04-11,2025-04-10 00:00:00
202503,9,4,Grocery,80657.30673986519,1072.009,527535.86,151617.8,115923.21,27012.84,70.85,Original,Base Case,1,finance_user42,2025-04-09,2025-04-09 00:00:00
202503,9,4,Home,90389.29126750298,1201.356,550873.87,210225.43,136554.66,48672.91,106.96,Original,Worst Case,1,finance_user11,2025-04-15,2025-04-12 00:00:00
202503,9,4,Beauty,70108.49132239477,931.806,385023.98,205306.16,82684.69,30562.01,94.09,Revised,Base Case,0,finance_user36,2025-04-20,2025-04-19 00:00:00
202503,14,1,Electronics,111031.53647079674,935.293,426689.56,125984.75,98929.53,37888.58,61.19,Original,Base Case,1,finance_user42,2025-04-18,2025-04-18 00:00:00
202503,14,1,Apparel,202295.71413195925,1704.072,768253.55,238700.4,140386.85,75730.62,54.7,Original,Best Case,1,finance_user03,2025-04-18,2025-04-19 00:00:00
202503,14,1,Grocery,113765.12857693528,958.32,376323.57,189957.57,107797.12,24086.38,63.68,Revised,Base Case,0,finance_user42,2025-04-08,2025-04-06 00:00:00
202503,14,1,Home,210463.8062449729,1772.878,771342.27,276269.45,188780.78,34419.36,52.23,Forecast,Base Case,1,finance_user33,2025-04-19,2025-04-21 00:00:00
202503,14,1,Beauty,164150.70505962017,1382.751,541321.79,275760.29,155416.35,20168.22,81.58,Revised,Worst Case,1,finance_user44,2025-04-15,2025-04-12 00:00:00
202503,19,4,Electronics,106037.75639925126,599.696,159466.09,84455.63,42316.49,11356.23,66.47,Original,Base Case,1,finance_user11,2025-04-16,2025-04-17 00:00:00
202503,19,4,Apparel,272252.59333114093,1539.724,414382.98,211887.54,109076.1,33522.74,34.99,Revised,Base Case,1,finance_user27,2025-04-14,2025-04-12 00:00:00
202503,19,4,Grocery,83605.9080423772,472.833,117643.04,74678.04,38180.76,12814.91,53.07,Original,Best Case,0,finance_user39,2025-04-19,2025-04-18 00:00:00
202503,19,4,Home,108580.39275571668,614.076,151200.67,98569.95,44715.3,13892.72,30.9,Revised,Base Case,1,finance_user24,2025-04-16,2025-04-13 00:00:00
202503,19,4,Beauty,112098.9156295059,633.975,196994.95,60869.43,34479.15,18804.42,52.74,Revised,Base Case,1,finance_user08,2025-04-20,2025-04-18 00:00:00
202503,7,3,Electronics,1506.6724938459197,18.212,7147.63,2399.77,1833.39,193.43,58.14,Original,Best Case,1,finance_user32,2025-04-18,2025-04-17 00:00:00
202503,7,3,Apparel,510.72274391807474,6.174,2350.14,886.18,356.11,145.31,58.1,Revised,Base Case,0,finance_user32,2025-04-18,2025-04-20 00:00:00
202503,7,3,Grocery,1174.97067119895,14.203,4817.37,2628.12,910.35,322.74,36.88,Original,Worst Case,1,finance_user37,2025-04-12,2025-04-15 00:00:00
202503,7,3,Home,1272.407124880087,15.381,6069.88,1993.04,946.45,521.47,44.78,Forecast,Base Case,0,finance_user16,2025-04-08,2025-04-09 00:00:00
202503,7,3,Beauty,1000.0038815623112,12.088,5063.36,1273.42,1037.32,180.33,65.53,Original,Base Case,0,finance_user20,2025-04-09,2025-04-11 00:00:00
202503,11,4,Electronics,24730.468663182994,987.601,112803.29,59045.13,26167.46,3731.38,56.88,Original,Base Case,1,finance_user06,2025-04-06,2025-04-05 00:00:00
202503,11,4,Apparel,50202.917210063446,2004.832,218260.11,130592.64,65902.99,16281.42,35.96,Revised,Base Case,0,finance_user16,2025-04-18,2025-04-19 00:00:00
202503,11,4,Grocery,11820.70714567673,472.055,55850.5,26289.86,15141.62,1790.24,56.55,Revised,Worst Case,1,finance_user41,2025-04-16,2025-04-16 00:00:00
202503,11,4,Home,16821.331595375876,671.753,79799.06,37089.92,12159.11,3122.49,10.0,Original,Base Case,1,finance_user15,2025-04-12,2025-04-14 00:00:00
202503,11,4,Beauty,18329.76158421064,731.991,98222.44,29148.4,24498.85,6770.12,24.81,Revised,Base Case,1,finance_user10,2025-04-14,2025-04-14 00:00:00
202503,13,1,Electronics,111208.76209104394,2215.718,709816.64,270842.64,193961.02,38075.34,108.51,Original,Base Case,1,finance_user25,2025-04-19,2025-04-18 00:00:00
202503,13,1,Apparel,107091.58425457837,2133.688,622609.6,321743.66,201508.69,57973.63,70.79,Original,Base Case,1,finance_user37,2025-04-07,2025-04-10 00:00:00
202503,13,1,Grocery,51860.32540248291,1033.263,309100.6,148213.28,102306.61,11698.89,66.43,Forecast,Worst Case,1,finance_user33,2025-04-12,2025-04-14 00:00:00
202503,13,1,Home,43314.30690527823,862.992,249081.08,132872.44,53806.84,12274.58,80.84,Forecast,Base Case,1,finance_user47,2025-04-11,2025-04-08 00:00:00
202503,13,1,Beauty,30910.24897339528,615.854,199532.69,73039.55,42361.2,10242.02,75.72,Original,Worst Case,0,finance_user14,2025-04-05,2025-04-04 00:00:00
202503,14,4,Electronics,148809.608131601,1253.523,498271.67,242448.04,127189.63,55004.28,63.4,Forecast,Best Case,1,finance_user37,2025-04-19,2025-04-21 00:00:00
202503,14,4,Apparel,227290.24953405635,1914.618,865438.18,265929.41,199796.67,33608.41,73.7,Revised,Base Case,0,finance_user45,2025-04-09,2025-04-09 00:00:00
202503,14,4,Grocery,112969.35084520192,951.617,357399.88,204920.16,94185.53,18589.11,79.12,Original,Base Case,1,finance_user33,2025-04-17,2025-04-18 00:00:00
202503,14,4,Home,111595.15368495329,940.041,428177.89,127301.9,68395.66,34141.52,76.64,Original,Base Case,1,finance_user13,2025-04-13,2025-04-14 00:00:00
202503,14,4,Beauty,136102.67051961864,1146.484,518393.93,159075.3,132117.11,46289.78,55.77,Original,Base Case,1,finance_user23,2025-04-14,2025-04-12 00:00:00
202503,1,5,Electronics,35644.451864348855,512.777,177065.46,73807.28,33876.79,17695.91,20.17,Revised,Base Case,1,finance_user23,2025-04-16,2025-04-17 00:00:00
202503,1,5,Apparel,59985.47015074652,862.944,299122.65,123066.99,71532.96,15114.88,27.15,Original,Best Case,1,finance_user35,2025-04-18,2025-04-20 00:00:00
202503,1,5,Grocery,7540.304454586563,108.474,33397.82,19672.34,8654.91,3184.28,50.2,Original,Base Case,1,finance_user31,2025-04-16,2025-04-14 00:00:00
202503,1,5,Home,46299.09300526741,666.054,196728.79,129133.43,38215.21,24897.18,53.89,Revised,Worst Case,0,finance_user13,2025-04-20,2025-04-18 00:00:00
202503,1,5,Beauty,12780.845717206406,183.864,58458.94,31495.19,17200.13,6024.36,13.76,Forecast,Base Case,1,finance_user31,2025-04-08,2025-04-10 00:00:00
202503,11,1,Electronics,24988.417665887366,997.902,107013.66,66627.2,33936.27,12353.4,16.03,Forecast,Base Case,1,finance_user18,2025-04-11,2025-04-14 00:00:00
202503,11,1,Apparel,34585.58267805104,1381.161,161671.63,78658.54,37978.75,9228.48,13.04,Revised,Best Case,1,finance_user39,2025-04-20,2025-04-21 00:00:00
202503,11,1,Grocery,20472.058668228983,817.543,104948.25,37309.1,27966.94,10202.18,39.64,Revised,Base Case,0,finance_user21,2025-04-09,2025-04-11 00:00:00
202503,11,1,Home,38371.12046626772,1532.334,170291.13,96344.19,27821.34,13160.51,18.63,Original,Best Case,1,finance_user17,2025-04-09,2025-04-12 00:00:00
202503,11,1,Beauty,56707.2888621609,2264.582,257909.4,136141.28,71993.38,19300.94,40.28,Forecast,Base Case,1,finance_user41,2025-04-13,2025-04-15 00:00:00
202503,6,5,Electronics,93998.28424461176,1204.863,433527.02,135723.4,101153.3,18892.28,57.81,Revised,Base Case,1,finance_user33,2025-04-20,2025-04-20 00:00:00
202503,6,5,Apparel,24896.22601307714,319.118,117431.75,33338.95,23150.14,7364.23,38.38,Original,Worst Case,1,finance_user37,2025-04-17,2025-04-18 00:00:00
202503,6,5,Grocery,36639.71320915822,469.645,135930.02,85958.84,27683.44,15457.42,43.78,Revised,Base Case,0,finance_user37,2025-04-11,2025-04-12 00:00:00
202503,6,5,Home,17603.832117311853,225.645,73257.39,33350.82,12085.76,4457.48,53.01,Forecast,Best Case,0,finance_user40,2025-04-18,2025-04-20 00:00:00
202503,6,5,Beauty,117664.88150577144,1508.219,431212.91,281361.61,139418.23,31650.8,66.78,Forecast,Base Case,1,finance_user17,2025-04-11,2025-04-14 00:00:00
202503,16,5,Electronics,19200.63121281286,277.699,78036.99,40602.83,24809.42,4106.65,44.38,Revised,Base Case,1,finance_user37,2025-04-20,2025-04-21 00:00:00
202503,16,5,Apparel,104886.53082321862,1516.976,506760.57,141328.55,114043.09,31499.46,69.27,Original,Base Case,1,finance_user11,2025-04-14,2025-04-16 00:00:00
202503,16,5,Grocery,37596.02104395051,543.752,181331.47,50972.63,29826.99,4858.76,51.66,Original,Best Case,0,finance_user31,2025-04-08,2025-04-06 00:00:00
202503,16,5,Home,40915.51294477077,591.762,195411.3,57403.79,48226.0,16695.23,45.99,Forecast,Base Case,1,finance_user50,2025-04-14,2025-04-16 00:00:00
202503,16,5,Beauty,116132.92825650012,1679.633,435045.74,282534.36,80406.1,21418.11,28.85,Original,Base Case,1,finance_user50,2025-04-13,2025-04-16 00:00:00
202503,10,1,Electronics,117056.98220972916,1705.131,554386.82,305247.56,177510.38,17283.97,42.64,Forecast,Best Case,1,finance_user44,2025-04-06,2025-04-09 00:00:00
202503,10,1,Apparel,16636.644933661126,242.341,79489.0,42685.96,15560.7,7880.23,91.34,Original,Base Case,1,finance_user15,2025-04-13,2025-04-13 00:00:00
202503,10,1,Grocery,96509.40698551836,1405.821,525398.09,183340.53,151367.17,40047.46,53.12,Original,Base Case,1,finance_user05,2025-04-14,2025-04-12 00:00:00
202503,10,1,Home,101071.22077531253,1472.272,476963.91,265275.44,108789.05,48336.15,68.21,Original,Worst Case,0,finance_user16,2025-04-15,2025-04-12 00:00:00
202503,10,1,Beauty,32767.173481799942,477.309,155605.7,85027.44,39970.15,7613.73,52.57,Revised,Base Case,1,finance_user34,2025-04-16,2025-04-18 00:00:00
202503,13,3,Electronics,1040.4126785425285,20.729,6672.92,2501.64,1273.45,492.28,78.82,Original,Base Case,1,finance_user04,2025-04-14,2025-04-15 00:00:00
202503,13,3,Apparel,1824.4777794819088,36.351,10083.86,6004.73,3232.45,809.53,102.1,Revised,Best Case,1,finance_user25,2025-04-20,2025-04-17 00:00:00
202503,13,3,Grocery,1050.3138105831786,20.926,6003.61,3258.25,1337.53,415.63,84.72,Original,Base Case,0,finance_user13,2025-04-19,2025-04-16 00:00:00
202503,13,3,Home,2116.1172056977102,42.161,14154.76,4505.55,3942.61,806.2,89.13,Original,Base Case,1,finance_user34,2025-04-12,2025-04-09 00:00:00
202503,13,3,Beauty,554.2388582388436,11.043,3076.23,1811.15,722.6,257.65,70.47,Original,Best Case,0,finance_user06,2025-04-15,2025-04-12 00:00:00
202503,4,3,Electronics,46903.54823109961,2.382,1119.29,405.37,178.74,79.06,21.29,Revised,Base Case,1,finance_user48,2025-04-09,2025-04-09 00:00:00
202503,4,3,Apparel,24040.58336688665,1.221,554.03,227.43,102.21,57.37,10.0,Original,Base Case,0,finance_user36,2025-04-13,2025-04-16 00:00:00
202503,4,3,Grocery,35163.66387920985,1.786,783.51,359.53,210.57,32.36,20.25,Revised,Best Case,0,finance_user14,2025-04-07,2025-04-04 00:00:00
202503,4,3,Home,47510.200187022434,2.413,1089.84,454.53,221.94,75.09,14.95,Forecast,Best Case,1,finance_user11,2025-04-17,2025-04-15 00:00:00
202503,4,3,Beauty,21017.783103753995,1.067,462.8,220.4,63.94,47.86,10.0,Original,Base Case,1,finance_user08,2025-04-08,2025-04-08 00:00:00
202503,6,3,Electronics,944.1631498831848,12.102,4302.09,1415.73,1026.34,200.7,52.78,Original,Base Case,1,finance_user29,2025-04-17,2025-04-19 00:00:00
202503,6,3,Apparel,1751.7502373390146,22.454,6922.34,3686.2,1171.79,762.19,17.08,Forecast,Worst Case,0,finance_user09,2025-04-16,2025-04-18 00:00:00
202503,6,3,Grocery,402.3239185851224,5.157,1566.57,869.89,349.29,191.91,40.9,Original,Base Case,1,finance_user40,2025-04-15,2025-04-15 00:00:00
202503,6,3,Home,1938.300159678128,24.845,7845.68,3892.6,1433.51,817.55,38.02,Original,Base Case,1,finance_user30,2025-04-17,2025-04-18 00:00:00
202503,6,3,Beauty,386.8961571142147,4.959,1524.64,818.39,320.24,131.79,28.42,Original,Base Case,1,finance_user24,2025-04-18,2025-04-20 00:00:00
202503,18,1,Electronics,48612.44600749623,686.435,305524.82,180404.57,83468.68,33925.06,93.76,Revised,Best Case,1,finance_user27,2025-04-12,2025-04-13 00:00:00
202503,18,1,Apparel,46499.88624452446,656.605,301038.54,163773.72,65743.87,25121.08,100.45,Revised,Worst Case,0,finance_user43,2025-04-06,2025-04-08 00:00:00
202503,18,1,Grocery,58059.69415570682,819.836,358754.44,221609.51,114622.02,40004.95,104.43,Original,Base Case,1,finance_user04,2025-04-20,2025-04-17 00:00:00
202503,18,1,Home,50044.49468370788,706.657,312854.0,187390.11,101724.89,38316.03,131.99,Revised,Base Case,1,finance_user04,2025-04-12,2025-04-12 00:00:00
202503,18,1,Beauty,138163.91070247962,1950.953,918032.6,463052.06,307642.03,63426.23,111.04,Original,Best Case,1,finance_user49,2025-04-07,2025-04-04 00:00:00
202503,15,5,Electronics,81060.30605321542,1071.919,575965.21,192858.73,151062.49,30542.29,74.21,Revised,Base Case,1,finance_user47,2025-04-17,2025-04-16 00:00:00
202503,15,5,Apparel,75273.62284024774,995.398,448185.37,265754.25,109344.57,56338.15,90.84,Original,Base Case,1,finance_user48,2025-04-14,2025-04-15 00:00:00
202503,15,5,Grocery,92293.85501948804,1220.469,663992.87,211376.7,156637.06,29812.8,49.1,Revised,Base Case,1,finance_user02,2025-04-09,2025-04-12 00:00:00
202503,15,5,Home,42151.60915315145,557.401,303633.96,96156.86,68705.72,18689.79,23.88,Original,Base Case,1,finance_user16,2025-04-16,2025-04-16 00:00:00
202503,15,5,Beauty,87408.07507070972,1155.861,582549.94,246480.0,147785.62,61017.15,49.08,Forecast,Base Case,1,finance_user16,2025-04-10,2025-04-08 00:00:00
202503,20,2,Electronics,24087.26865963117,265.099,95609.36,37183.07,17033.9,7770.2,55.75,Original,Worst Case,0,finance_user36,2025-04-12,2025-04-11 00:00:00
202503,20,2,Apparel,82433.40185165715,907.244,296283.92,158169.09,86694.73,35568.57,37.5,Original,Base Case,1,finance_user04,2025-04-13,2025-04-11 00:00:00
202503,20,2,Grocery,116358.84366645652,1280.62,506257.96,135225.05,86389.28,50897.0,25.11,Revised,Base Case,0,finance_user04,2025-04-08,2025-04-05 00:00:00
202503,20,2,Home,23950.40418006896,263.593,96775.19,35262.71,21999.73,5705.7,53.17,Original,Worst Case,0,finance_user23,2025-04-12,2025-04-12 00:00:00
202503,20,2,Beauty,118780.9366449738,1307.277,441865.1,212970.83,114378.41,47699.39,43.64,Original,Base Case,0,finance_user16,2025-04-15,2025-04-14 00:00:00
202503,12,4,Electronics,115570.42137731488,1747.694,878241.72,344458.59,266967.06,37840.47,81.49,Revised,Base Case,1,finance_user15,2025-04-10,2025-04-11 00:00:00
202503,12,4,Apparel,34849.7836657216,527.01,287479.75,81220.48,84014.48,26246.48,83.01,Forecast,Best Case,1,finance_user11,2025-04-10,2025-04-13 00:00:00
202503,12,4,Grocery,104157.18294935871,1575.099,751150.72,350800.95,204772.49,54201.07,96.1,Original,Worst Case,1,finance_user14,2025-04-14,2025-04-13 00:00:00
202503,12,4,Home,29996.845146184503,453.622,204993.96,112363.64,61080.98,20144.95,104.32,Revised,Best Case,0,finance_user22,2025-04-10,2025-04-11 00:00:00
202503,12,4,Beauty,93947.46550086996,1420.705,626517.52,367418.41,143681.21,70188.89,81.61,Original,Best Case,0,finance_user21,2025-04-06,2025-04-06 00:00:00
202503,1,1,Electronics,38971.44523917149,560.639,195648.08,78640.69,33038.42,6627.11,44.16,Original,Base Case,1,finance_user26,2025-04-10,2025-04-09 00:00:00
202503,1,1,Apparel,66052.52546314664,950.225,296042.44,168848.35,56883.79,14284.14,43.54,Original,Worst Case,1,finance_user08,2025-04-05,2025-04-03 00:00:00
202503,1,1,Grocery,12027.485329569468,173.026,51170.57,33481.27,12528.31,4102.42,34.88,Forecast,Base Case,0,finance_user32,2025-04-09,2025-04-10 00:00:00
202503,1,1,Home,46299.05038072403,666.053,213325.45,112536.46,46222.96,23767.49,51.68,Original,Base Case,1,finance_user20,2025-04-06,2025-04-05 00:00:00
202503,1,1,Beauty,32633.02077142988,469.455,148467.55,81210.13,38767.16,16131.8,28.11,Forecast,Base Case,1,finance_user32,2025-04-10,2025-04-12 00:00:00
202503,13,4,Electronics,119601.4428869534,2382.934,651654.05,403013.43,140814.85,37090.53,84.59,Revised,Best Case,1,finance_user45,2025-04-19,2025-04-19 00:00:00
202503,13,4,Apparel,109815.3027820706,2187.955,596130.65,372240.85,128287.73,76596.35,72.14,Revised,Base Case,1,finance_user18,2025-04-20,2025-04-20 00:00:00
202503,13,4,Grocery,36542.634548095935,728.074,195056.64,127183.03,65677.19,23133.41,91.06,Original,Base Case,0,finance_user43,2025-04-14,2025-04-17 00:00:00
202503,13,4,Home,103294.51315822348,2058.035,697557.9,213312.08,186629.2,37755.68,80.89,Original,Base Case,1,finance_user47,2025-04-14,2025-04-17 00:00:00
202503,13,4,Beauty,30088.28831302371,599.478,185225.3,80098.76,44494.41,6711.68,58.52,Original,Base Case,1,finance_user48,2025-04-10,2025-04-13 00:00:00
202503,5,5,Electronics,24110.93639488804,1296.238,395619.09,169855.88,99513.76,32475.0,62.13,Original,Base Case,1,finance_user36,2025-04-07,2025-04-05 00:00:00
202503,5,5,Apparel,20325.448613545705,1092.725,330329.0,146364.74,65443.12,34725.07,53.99,Original,Best Case,0,finance_user11,2025-04-20,2025-04-18 00:00:00
202503,5,5,Grocery,39793.7135791924,2139.366,736596.74,196687.17,200506.12,42190.8,47.08,Revised,Base Case,1,finance_user36,2025-04-15,2025-04-17 00:00:00
202503,5,5,Home,16242.228966576644,873.205,304212.15,76717.64,61037.38,12567.09,84.85,Original,Base Case,0,finance_user01,2025-04-20,2025-04-17 00:00:00
202503,5,5,Beauty,44377.1035901989,2385.776,819239.02,221539.36,177618.26,64373.19,64.91,Revised,Best Case,1,finance_user22,2025-04-14,2025-04-12 00:00:00
202503,7,4,Electronics,124481.747295835,1504.718,552728.36,236080.78,87697.81,23292.95,45.71,Original,Base Case,1,finance_user06,2025-04-16,2025-04-15 00:00:00
202503,7,4,Apparel,98896.54074646995,1195.448,492523.04,134159.16,117570.53,20266.58,67.61,Forecast,Best Case,1,finance_user01,2025-04-09,2025-04-07 00:00:00
202503,7,4,Grocery,142536.38302986743,1722.96,681187.79,222028.98,174177.7,48738.51,55.31,Revised,Base Case,1,finance_user24,2025-04-08,2025-04-10 00:00:00
202503,7,4,Home,62912.1993410141,760.474,239900.44,158758.15,61573.35,8482.93,45.49,Original,Base Case,1,finance_user20,2025-04-09,2025-04-12 00:00:00
202503,7,4,Beauty,139765.47322020007,1689.466,706342.42,179315.8,171286.84,19766.3,48.44,Forecast,Base Case,0,finance_user24,2025-04-16,2025-04-18 00:00:00
202503,11,3,Electronics,357.63881979461377,14.282,1869.23,615.95,394.71,103.24,54.15,Revised,Base Case,1,finance_user44,2025-04-16,2025-04-13 00:00:00
202503,11,3,Apparel,981.2668167928026,39.186,4878.38,1940.3,1355.96,520.51,10.0,Original,Base Case,1,finance_user34,2025-04-16,2025-04-13 00:00:00
202503,11,3,Grocery,782.5779439797142,31.252,3326.52,2111.49,990.61,402.64,37.84,Forecast,Worst Case,1,finance_user10,2025-04-16,2025-04-16 00:00:00
202503,11,3,Home,870.4701325493793,34.762,4738.82,1309.94,1057.96,224.95,44.06,Forecast,Base Case,1,finance_user40,2025-04-07,2025-04-06 00:00:00
202503,11,3,Beauty,496.7941363418248,19.839,2656.16,795.99,526.34,255.49,29.11,Original,Base Case,1,finance_user25,2025-04-18,2025-04-18 00:00:00
202503,5,4,Electronics,14105.269280023223,758.319,241387.6,89423.97,71340.59,7343.13,89.57,Original,Best Case,1,finance_user04,2025-04-18,2025-04-16 00:00:00
202503,5,4,Apparel,39328.45594671141,2114.354,592636.06,329736.15,195012.1,31130.37,62.02,Forecast,Base Case,1,finance_user39,2025-04-14,2025-04-16 00:00:00
202503,5,4,Grocery,42490.26532828681,2284.337,637713.25,358813.02,167114.81,25136.05,69.6,Original,Best Case,0,finance_user09,2025-04-07,2025-04-04 00:00:00
202503,5,4,Home,44976.18433518926,2417.983,720624.98,334203.68,138193.6,76645.06,87.65,Forecast,Base Case,1,finance_user28,2025-04-12,2025-04-14 00:00:00
202503,5,4,Beauty,7902.11800975642,424.829,113959.43,71369.33,27691.19,11205.9,47.75,Original,Base Case,1,finance_user40,2025-04-17,2025-04-18 00:00:00
202504,6,4,Electronics,97754.14907906292,1253.005,382048.37,209947.44,89723.76,20726.18,38.47,Original,Base Case,0,finance_user43,2025-05-09,2025-05-07 00:00:00
202504,6,4,Apparel,20517.60834999987,262.993,94317.75,29936.19,15366.43,5165.4,37.31,Original,Base Case,1,finance_user17,2025-05-18,2025-05-16 00:00:00
202504,6,4,Grocery,69941.2472133531,896.502,335015.79,88546.03,47296.29,8608.94,52.62,Revised,Base Case,1,finance_user20,2025-05-07,2025-05-05 00:00:00
202504,6,4,Home,117970.85085544396,1512.141,570205.26,144222.21,103713.62,53439.54,60.93,Revised,Base Case,0,finance_user40,2025-05-20,2025-05-21 00:00:00
202504,6,4,Beauty,130932.35841607866,1678.281,493286.29,299635.63,131516.13,27880.48,28.39,Revised,Base Case,1,finance_user32,2025-05-09,2025-05-11 00:00:00
202504,16,4,Electronics,87267.12661618859,1262.146,429894.9,109324.72,60965.27,37866.49,41.49,Revised,Best Case,0,finance_user49,2025-05-05,2025-05-08 00:00:00
202504,16,4,Apparel,113448.96294656662,1640.815,458428.83,242567.17,101822.87,52709.03,56.51,Revised,Worst Case,1,finance_user01,2025-05-07,2025-05-10 00:00:00
202504,16,4,Grocery,91217.2413658239,1319.277,413176.18,150451.01,59352.81,28982.73,52.59,Revised,Base Case,1,finance_user37,2025-05-15,2025-05-15 00:00:00
202504,16,4,Home,27250.61905287661,394.126,117779.89,50600.46,19351.1,9741.7,47.81,Revised,Base Case,1,finance_user03,2025-05-09,2025-05-06 00:00:00
202504,16,4,Beauty,89103.35306488903,1288.704,361729.65,188835.93,66217.73,42985.16,44.69,Original,Best Case,1,finance_user19,2025-05-10,2025-05-09 00:00:00
202504,10,3,Electronics,1390.0927353647771,20.249,7190.7,3017.76,1651.39,797.59,28.43,Original,Worst Case,1,finance_user25,2025-05-12,2025-05-11 00:00:00
202504,10,3,Apparel,919.6244669131252,13.396,4809.84,1943.62,781.12,423.05,27.2,Revised,Best Case,1,finance_user50,2025-05-17,2025-05-16 00:00:00
202504,10,3,Grocery,1655.0781162317396,24.109,8783.22,3371.21,1648.78,569.77,83.04,Forecast,Best Case,1,finance_user49,2025-05-17,2025-05-17 00:00:00
202504,10,3,Home,886.3171234871604,12.911,4488.59,2020.28,1012.83,327.57,50.95,Original,Base Case,1,finance_user29,2025-05-17,2025-05-16 00:00:00
202504,10,3,Beauty,475.1961137654277,6.922,2357.94,1131.77,409.07,153.26,69.73,Original,Worst Case,1,finance_user28,2025-05-18,2025-05-15 00:00:00
202504,17,1,Electronics,113126.75478590452,2061.389,1002372.98,321529.84,251971.34,68630.31,61.01,Original,Base Case,0,finance_user44,2025-05-20,2025-05-18 00:00:00
202504,17,1,Apparel,73159.4026937276,1333.106,619690.12,236481.7,182814.11,60381.34,95.78,Original,Base Case,0,finance_user44,2025-05-09,2025-05-10 00:00:00
202504,17,1,Grocery,21489.042251240484,391.572,160548.63,90933.91,52930.99,18065.21,87.4,Original,Best Case,1,finance_user46,2025-05-08,2025-05-09 00:00:00
202504,17,1,Home,56752.18134894779,1034.135,452991.67,211169.27,143826.82,46256.12,134.52,Original,Base Case,0,finance_user12,2025-05-19,2025-05-19 00:00:00
202504,17,1,Beauty,99259.1941962928,1808.695,844301.66,317311.5,226652.27,82334.65,106.63,Forecast,Base Case,1,finance_user01,2025-05-05,2025-05-04 00:00:00
202504,2,2,Electronics,88102.308286438,1104.46,545075.39,183954.74,147891.12,49261.92,50.88,Original,Best Case,0,finance_user33,2025-05-19,2025-05-22 00:00:00
202504,2,2,Apparel,62802.796523002005,787.303,363968.29,155713.1,87866.2,13366.59,54.05,Original,Worst Case,1,finance_user13,2025-05-06,2025-05-03 00:00:00
202504,2,2,Grocery,113612.7758733198,1424.262,697074.53,243049.95,111486.87,68871.89,109.12,Original,Base Case,0,finance_user10,2025-05-12,2025-05-11 00:00:00
202504,2,2,Home,47082.60450472626,590.233,271473.09,118126.66,65407.54,23435.97,82.78,Original,Worst Case,0,finance_user35,2025-05-12,2025-05-14 00:00:00
202504,2,2,Beauty,15455.496007888809,193.752,97067.51,30823.83,25787.5,8156.58,49.14,Original,Base Case,0,finance_user06,2025-05-15,2025-05-17 00:00:00
202504,10,5,Electronics,83912.870638977,1222.332,395733.93,220499.19,94594.09,20972.57,60.0,Forecast,Base Case,1,finance_user25,2025-05-20,2025-05-20 00:00:00
202504,10,5,Apparel,84497.10949382436,1230.842,417215.46,203308.15,119399.58,30051.22,62.32,Original,Worst Case,0,finance_user18,2025-05-08,2025-05-08 00:00:00
202504,10,5,Grocery,103394.05529726428,1506.108,593037.89,166259.71,109707.71,27169.08,47.58,Original,Base Case,0,finance_user35,2025-05-17,2025-05-16 00:00:00
202504,10,5,Home,45234.68268120379,658.919,219908.68,112282.44,50128.85,17749.48,33.62,Original,Base Case,1,finance_user47,2025-05-11,2025-05-08 00:00:00
202504,10,5,Beauty,50863.27784671554,740.909,236005.88,137520.09,73502.67,24152.11,51.4,Revised,Base Case,1,finance_user44,2025-05-12,2025-05-12 00:00:00
202504,12,5,Electronics,73612.51788270313,1113.193,485221.65,293576.65,155516.45,33118.9,69.09,Original,Base Case,1,finance_user31,2025-05-07,2025-05-08 00:00:00
202504,12,5,Apparel,32284.66159874389,488.219,258740.51,82821.5,62224.1,16284.62,56.91,Original,Base Case,0,finance_user35,2025-05-13,2025-05-16 00:00:00
202504,12,5,Grocery,79494.02250285722,1202.135,625452.53,215570.31,160626.82,19287.87,85.99,Revised,Base Case,1,finance_user43,2025-05-17,2025-05-16 00:00:00
202504,12,5,Home,102731.57815208282,1553.541,853903.15,232966.04,235782.36,40571.33,75.8,Revised,Base Case,0,finance_user35,2025-05-11,2025-05-11 00:00:00
202504,12,5,Beauty,57783.4639471321,873.821,430222.83,181108.84,108436.47,29902.78,75.87,Original,Worst Case,0,finance_user20,2025-05-11,2025-05-11 00:00:00
