date_key,product_key,store_key,soh_qty,on_order_qty,backorder_qty,reserved_qty,available_qty,damaged_qty,unit_cost,inventory_cost_amt,days_of_supply,stock_status,snapshot_datetime,load_date
20250615,47,14,625.585,119.581,2.949,164.221,461.364,7.923,268.3775,167892.94,28.06,In Stock,2025-06-15 03:52:28,2025-06-15 03:52:28
20250615,25,3,673.207,105.104,0.395,199.643,473.564,6.06,312.0896,210100.9,63.24,In Stock,2025-06-15 05:49:45,2025-06-15 05:49:45
20250615,16,1,490.301,51.579,4.498,19.187,471.114,20.475,201.2026,98649.84,26.9,In Stock,2025-06-15 23:28:39,2025-06-15 23:28:39
20250615,2,12,191.518,18.516,4.006,31.15,160.368,5.348,100.9829,19340.04,17.07,In Stock,2025-06-15 18:51:07,2025-06-15 18:51:07
20250615,50,20,691.064,68.955,3.827,133.322,557.742,1.021,124.682,86163.24,50.02,Overstock,2025-06-15 22:18:17,2025-06-15 22:18:17
20250615,12,3,229.799,54.605,1.055,4.575,225.224,11.016,183.9532,42272.26,80.35,In Stock,2025-06-15 23:18:38,2025-06-15 23:18:38
20250615,3,12,830.882,136.813,3.656,134.339,696.543,25.54,424.0224,352312.58,81.69,Overstock,2025-06-15 16:24:47,2025-06-15 16:24:47
20250615,50,6,225.869,23.408,1.49,42.421,183.448,2.163,124.682,28161.8,9.95,In Stock,2025-06-15 10:26:30,2025-06-15 10:26:30
20250615,44,3,942.029,139.446,1.66,227.002,715.027,43.183,198.9124,187381.25,82.61,Overstock,2025-06-15 23:18:56,2025-06-15 23:18:56
20250615,11,17,146.047,17.389,4.372,19.969,126.078,4.644,236.5216,34543.27,12.62,In Stock,2025-06-15 19:36:18,2025-06-15 19:36:18
20250615,38,9,814.545,126.332,3.677,226.401,588.144,30.779,265.1004,215936.21,163.74,Overstock,2025-06-15 01:00:18,2025-06-15 01:00:18
20250615,35,16,611.191,75.031,2.574,122.288,488.903,2.07,480.1238,293447.35,58.57,In Stock,2025-06-15 20:40:22,2025-06-15 20:40:22
20250615,35,7,560.518,45.718,1.86,119.284,441.234,0.647,480.1238,269118.03,37.84,In Stock,2025-06-15 16:38:50,2025-06-15 16:38:50
20250615,49,18,267.577,39.892,4.029,2.998,264.579,1.863,390.0897,104379.03,61.38,In Stock,2025-06-15 06:04:12,2025-06-15 06:04:12
20250615,47,12,230.393,47.689,0.689,41.217,189.176,4.709,268.3775,61832.3,12.61,In Stock,2025-06-15 03:17:53,2025-06-15 03:17:53
20250615,8,1,511.339,67.729,3.74,38.347,472.992,2.956,291.0992,148850.37,192.78,In Stock,2025-06-15 14:49:08,2025-06-15 14:49:08
20250615,24,19,471.494,29.509,4.445,64.454,407.04,5.022,492.334,232132.53,30.25,In Stock,2025-06-15 11:28:33,2025-06-15 11:28:33
20250615,13,8,580.728,108.742,0.028,83.311,497.417,21.74,297.5036,172768.67,27.52,In Stock,2025-06-15 00:49:44,2025-06-15 00:49:44
20250615,47,19,329.289,46.345,0.688,91.24,238.049,2.192,268.3775,88373.76,12.79,In Stock,2025-06-15 22:53:06,2025-06-15 22:53:06
20250615,32,13,593.888,75.88,0.63,83.35,510.538,25.136,345.1582,204985.31,29.02,Overstock,2025-06-15 04:52:02,2025-06-15 04:52:02
20250615,4,16,276.76,37.667,1.163,66.38,210.38,5.062,307.8336,85196.03,29.92,In Stock,2025-06-15 15:25:44,2025-06-15 15:25:44
20250615,9,1,597.687,123.326,4.201,48.108,549.579,8.498,489.7792,292734.66,36.29,Overstock,2025-06-15 18:07:31,2025-06-15 18:07:31
20250615,42,8,391.613,28.033,0.853,1.576,390.037,12.874,318.4797,124720.79,64.55,In Stock,2025-06-15 11:26:06,2025-06-15 11:26:06
20250615,46,6,316.098,46.357,1.978,32.488,283.61,1.954,212.1925,67073.62,18.57,In Stock,2025-06-15 05:22:30,2025-06-15 05:22:30
20250615,14,8,495.223,33.037,3.932,88.76,406.463,24.442,216.3982,107165.37,21.94,In Stock,2025-06-15 07:10:11,2025-06-15 07:10:11
20250615,6,6,759.06,151.785,0.018,101.745,657.315,30.829,140.1591,106389.17,33.21,Overstock,2025-06-15 17:19:40,2025-06-15 17:19:40
20250615,41,14,933.377,170.296,4.938,99.842,833.535,6.191,343.1313,320270.86,537.44,Overstock,2025-06-15 04:37:44,2025-06-15 04:37:44
20250615,41,11,357.119,61.693,3.818,82.977,274.142,7.583,343.1313,122538.71,14.22,In Stock,2025-06-15 14:28:06,2025-06-15 14:28:06
20250615,14,17,395.836,92.816,0.453,78.777,317.059,11.246,216.3982,85658.2,30.45,In Stock,2025-06-15 09:24:17,2025-06-15 09:24:17
20250615,44,13,519.375,127.094,2.629,46.591,472.784,21.557,198.9124,103310.13,29.92,In Stock,2025-06-15 20:50:05,2025-06-15 20:50:05
20250615,10,16,662.235,41.047,1.484,188.66,473.575,15.429,253.2426,167706.11,53.82,In Stock,2025-06-15 06:24:38,2025-06-15 06:24:38
20250615,13,20,80.744,7.095,4.511,5.659,75.085,2.303,297.5036,24021.63,6.28,In Stock,2025-06-15 09:14:45,2025-06-15 09:14:45
20250615,42,14,229.958,11.599,4.848,23.587,206.371,0.203,318.4797,73236.95,41.79,In Stock,2025-06-15 19:53:32,2025-06-15 19:53:32
20250615,45,7,115.659,13.567,2.294,6.495,109.164,3.406,262.8719,30403.5,13.38,In Stock,2025-06-15 13:43:44,2025-06-15 13:43:44
20250615,20,13,461.757,101.541,2.423,57.697,404.06,15.377,233.4019,107774.96,112.46,In Stock,2025-06-15 03:49:00,2025-06-15 03:49:00
20250615,3,17,846.613,63.712,0.536,102.012,744.601,28.308,424.0224,358982.88,42.52,Overstock,2025-06-15 22:02:40,2025-06-15 22:02:40
20250615,17,11,120.254,15.911,3.472,33.725,86.529,0.861,406.878,48928.71,4.86,In Stock,2025-06-15 19:04:29,2025-06-15 19:04:29
20250615,40,11,568.89,106.979,3.399,81.847,487.043,0.041,306.4491,174335.83,24.6,In Stock,2025-06-15 04:12:58,2025-06-15 04:12:58
20250615,19,1,804.902,180.199,2.833,1.524,803.378,29.3,266.6532,214629.69,52.55,Overstock,2025-06-15 13:32:46,2025-06-15 13:32:46
20250615,40,16,918.827,202.782,1.091,53.756,865.071,37.672,306.4491,281573.71,67.34,Overstock,2025-06-15 18:16:36,2025-06-15 18:16:36
20250615,1,20,219.781,52.01,2.424,7.262,212.519,10.737,225.1951,49493.6,10.77,In Stock,2025-06-15 10:03:58,2025-06-15 10:03:58
20250615,48,16,289.264,43.057,4.645,77.769,211.495,10.958,205.1703,59348.38,18.56,In Stock,2025-06-15 00:00:10,2025-06-15 00:00:10
20250615,44,9,116.611,15.955,4.68,27.54,89.071,5.398,198.9124,23195.37,19.41,In Stock,2025-06-15 09:34:10,2025-06-15 09:34:10
20250615,12,10,845.438,57.614,0.505,112.221,733.217,12.805,183.9532,155521.03,57.62,Overstock,2025-06-15 00:38:11,2025-06-15 00:38:11
20250615,26,10,991.645,112.838,4.509,36.727,954.918,21.297,265.1316,262916.43,94.32,Overstock,2025-06-15 04:11:42,2025-06-15 04:11:42
20250615,13,12,208.368,31.388,4.763,57.788,150.58,5.557,297.5036,61990.23,11.34,In Stock,2025-06-15 22:35:49,2025-06-15 22:35:49
20250615,16,7,523.364,106.857,2.388,149.155,374.209,11.254,201.2026,105302.2,149.44,In Stock,2025-06-15 02:40:26,2025-06-15 02:40:26
20250615,29,6,732.929,130.43,3.11,217.138,515.791,10.26,114.4698,83898.24,37.72,Overstock,2025-06-15 15:35:08,2025-06-15 15:35:08
20250615,25,5,497.389,31.571,0.35,13.663,483.726,19.713,312.0896,155229.93,312.16,In Stock,2025-06-15 23:26:59,2025-06-15 23:26:59
20250615,34,14,755.677,119.753,0.247,54.883,700.794,22.642,109.6293,82844.34,561.47,Overstock,2025-06-15 09:08:43,2025-06-15 09:08:43
20250615,4,19,644.279,137.959,4.998,158.976,485.303,18.198,307.8336,198330.72,37.17,In Stock,2025-06-15 12:14:35,2025-06-15 12:14:35
20250615,50,13,72.738,10.907,1.7,0.198,72.54,1.868,124.682,9069.12,10.9,In Stock,2025-06-15 17:07:40,2025-06-15 17:07:40
20250615,33,13,437.337,26.501,4.209,24.154,413.183,3.062,371.0547,162275.95,24.58,In Stock,2025-06-15 12:27:25,2025-06-15 12:27:25
20250615,21,19,780.395,150.492,4.721,150.285,630.11,14.394,167.8057,130954.73,144.38,Overstock,2025-06-15 13:40:11,2025-06-15 13:40:11
20250615,16,18,832.931,194.387,1.552,122.609,710.322,9.772,201.2026,167587.88,49.23,Overstock,2025-06-15 13:56:09,2025-06-15 13:56:09
20250615,20,8,749.825,173.016,3.585,160.651,589.174,3.51,233.4019,175010.58,60.21,Overstock,2025-06-15 21:24:32,2025-06-15 21:24:32
20250615,30,9,916.2,195.822,3.611,146.226,769.974,36.96,250.4847,229494.08,46.7,Overstock,2025-06-15 18:09:15,2025-06-15 18:09:15
20250615,13,2,395.395,91.62,2.316,68.658,326.737,17.896,297.5036,117631.44,21.03,In Stock,2025-06-15 10:07:21,2025-06-15 10:07:21
20250615,46,16,486.799,87.099,3.727,123.76,363.039,6.546,212.1925,103295.1,34.9,In Stock,2025-06-15 18:04:16,2025-06-15 18:04:16
20250615,12,10,622.985,49.937,3.891,170.75,452.235,25.022,183.9532,114600.08,161.49,In Stock,2025-06-15 21:02:11,2025-06-15 21:02:11
20250715,28,14,583.947,106.186,0.54,142.226,441.721,28.999,402.2057,234866.81,117.57,In Stock,2025-07-15 16:23:49,2025-07-15 16:23:49
20250715,11,15,562.737,35.617,2.336,166.214,396.523,3.005,236.5216,133099.46,38.42,In Stock,2025-07-15 09:55:20,2025-07-15 09:55:20
20250715,41,19,100.961,11.956,2.498,0.743,100.218,0.625,343.1313,34642.88,15.23,In Stock,2025-07-15 05:49:31,2025-07-15 05:49:31
20250715,11,5,540.082,125.891,0.834,142.435,397.647,0.286,236.5216,127741.06,29.15,In Stock,2025-07-15 01:07:23,2025-07-15 01:07:23
20250715,49,17,515.263,127.183,4.971,10.706,504.557,25.031,390.0897,200998.79,43.06,Overstock,2025-07-15 04:17:26,2025-07-15 04:17:26
20250715,49,12,783.966,185.033,0.484,54.199,729.767,20.439,390.0897,305817.06,110.92,Overstock,2025-07-15 07:02:21,2025-07-15 07:02:21
20250715,11,10,386.744,57.785,3.647,52.989,333.755,6.631,236.5216,91473.31,32.82,In Stock,2025-07-15 01:16:44,2025-07-15 01:16:44
20250715,45,14,367.675,30.618,1.605,94.812,272.863,6.059,262.8719,96651.43,75.01,In Stock,2025-07-15 20:20:11,2025-07-15 20:20:11
20250715,16,6,216.625,14.562,3.383,35.369,181.256,3.745,201.2026,43585.51,10.14,In Stock,2025-07-15 06:48:56,2025-07-15 06:48:56
20250715,46,8,615.376,151.213,3.155,46.278,569.098,1.74,212.1925,130578.17,45.93,Overstock,2025-07-15 12:41:33,2025-07-15 12:41:33
20250715,13,2,581.67,64.914,0.734,26.371,555.299,7.759,297.5036,173048.92,40.21,Overstock,2025-07-15 22:32:33,2025-07-15 22:32:33
20250715,2,19,657.312,140.326,0.391,0.062,657.25,31.016,100.9829,66377.27,233.03,Overstock,2025-07-15 18:15:02,2025-07-15 18:15:02
20250715,31,19,989.743,159.08,4.306,232.276,757.467,26.281,261.7045,259020.2,41.79,Overstock,2025-07-15 22:59:03,2025-07-15 22:59:03
20250715,35,2,564.747,98.853,3.475,102.297,462.45,9.587,480.1238,271148.48,33.21,In Stock,2025-07-15 04:09:24,2025-07-15 04:09:24
20250715,2,9,756.266,66.575,1.452,131.603,624.663,17.523,100.9829,76369.93,107.76,Overstock,2025-07-15 22:16:56,2025-07-15 22:16:56
20250715,23,1,229.83,40.136,2.124,45.53,184.3,9.963,154.4942,35507.4,81.79,In Stock,2025-07-15 04:08:11,2025-07-15 04:08:11
20250715,14,6,810.976,60.682,1.88,47.201,763.775,4.455,216.3982,175493.75,39.55,Overstock,2025-07-15 02:44:18,2025-07-15 02:44:18
20250715,42,15,989.579,69.909,3.866,58.86,930.719,1.496,318.4797,315160.82,225.85,Overstock,2025-07-15 05:55:00,2025-07-15 05:55:00
20250715,32,3,69.174,11.273,0.872,12.59,56.584,2.91,345.1582,23875.97,17.52,In Stock,2025-07-15 23:04:29,2025-07-15 23:04:29
20250715,1,13,846.209,171.782,0.938,198.944,647.265,36.652,225.1951,190562.12,33.64,Overstock,2025-07-15 06:29:33,2025-07-15 06:29:33
20250715,29,12,554.593,104.897,0.537,134.305,420.288,9.849,114.4698,63484.15,125.53,In Stock,2025-07-15 12:05:27,2025-07-15 12:05:27
20250715,50,16,652.606,97.207,2.408,153.694,498.912,15.789,124.682,81368.22,46.25,In Stock,2025-07-15 08:07:09,2025-07-15 08:07:09
20250715,7,17,781.732,150.39,0.125,153.934,627.798,12.252,335.419,262207.77,67.09,Overstock,2025-07-15 18:31:55,2025-07-15 18:31:55
20250715,30,9,477.174,65.065,3.576,99.714,377.46,23.117,250.4847,119524.79,29.99,In Stock,2025-07-15 00:25:43,2025-07-15 00:25:43
20250715,48,7,244.015,40.052,2.626,14.882,229.133,3.678,205.1703,50064.63,17.79,In Stock,2025-07-15 20:10:37,2025-07-15 20:10:37
20250715,8,16,572.804,95.751,0.803,55.939,516.865,17.63,291.0992,166742.79,33.66,Overstock,2025-07-15 12:26:26,2025-07-15 12:26:26
20250715,43,5,973.086,105.761,3.172,95.387,877.699,30.73,80.7339,78561.03,47.1,Overstock,2025-07-15 01:15:48,2025-07-15 01:15:48
20250715,31,8,620.823,89.162,4.924,119.026,501.797,24.577,261.7045,162472.17,56.73,Overstock,2025-07-15 14:16:30,2025-07-15 14:16:30
20250715,30,2,662.988,46.894,0.992,8.127,654.861,25.826,250.4847,166068.35,156.23,Overstock,2025-07-15 23:25:49,2025-07-15 23:25:49
20250715,39,14,460.253,107.053,2.05,133.959,326.294,19.87,371.4409,170956.79,77.74,In Stock,2025-07-15 20:11:48,2025-07-15 20:11:48
20250715,20,5,404.581,24.491,0.913,56.719,347.862,8.119,233.4019,94429.97,24.37,In Stock,2025-07-15 21:56:11,2025-07-15 21:56:11
20250715,14,4,156.838,28.167,1.631,2.086,154.752,7.396,216.3982,33939.46,11.09,In Stock,2025-07-15 09:03:55,2025-07-15 09:03:55
20250715,10,14,835.3,78.671,0.054,210.481,624.819,15.638,253.2426,211533.54,382.48,Overstock,2025-07-15 13:55:21,2025-07-15 13:55:21
20250715,4,10,245.616,33.326,1.651,39.856,205.76,5.259,307.8336,75608.86,19.97,In Stock,2025-07-15 07:05:14,2025-07-15 07:05:14
20250715,7,3,515.217,56.952,1.324,121.19,394.027,13.748,335.419,172813.57,45.33,In Stock,2025-07-15 15:53:29,2025-07-15 15:53:29
20250715,46,16,476.342,32.934,0.159,118.552,357.79,10.225,212.1925,101076.2,137.61,In Stock,2025-07-15 15:14:30,2025-07-15 15:14:30
20250715,31,14,60.531,6.22,1.786,13.644,46.887,1.011,261.7045,15841.24,2.84,Low Stock,2025-07-15 15:42:02,2025-07-15 15:42:02
20250715,25,12,277.022,65.258,4.233,29.912,247.11,11.665,312.0896,86455.69,15.02,In Stock,2025-07-15 04:27:24,2025-07-15 04:27:24
20250715,17,20,297.206,52.21,4.868,23.598,273.608,3.261,406.878,120926.58,22.96,In Stock,2025-07-15 00:33:16,2025-07-15 00:33:16
20250715,26,20,517.13,118.02,0.123,99.845,417.285,9.204,265.1316,137107.5,31.91,In Stock,2025-07-15 07:12:56,2025-07-15 07:12:56
20250715,47,14,960.826,68.421,2.19,87.641,873.185,12.703,268.3775,257864.08,45.73,Overstock,2025-07-15 07:42:28,2025-07-15 07:42:28
20250715,25,3,417.458,92.416,2.914,100.009,317.449,7.071,312.0896,130284.3,16.23,In Stock,2025-07-15 20:03:46,2025-07-15 20:03:46
20250715,16,1,114.357,15.486,1,17.862,96.495,4.084,201.2026,23008.93,7.71,In Stock,2025-07-15 18:05:00,2025-07-15 18:05:00
20250715,2,12,744.698,106.447,1.434,82.965,661.733,33.424,100.9829,75201.76,231.96,Overstock,2025-07-15 00:42:46,2025-07-15 00:42:46
20250715,50,20,134.818,22.34,3.08,23.684,111.134,1.263,124.682,16809.38,26.88,In Stock,2025-07-15 15:11:15,2025-07-15 15:11:15
20250715,12,3,617.131,80.632,3.055,162.429,454.702,6.244,183.9532,113523.22,77.33,In Stock,2025-07-15 01:00:42,2025-07-15 01:00:42
20250715,3,12,337.448,77.054,4.279,79.078,258.37,0.612,424.0224,143085.51,18.77,In Stock,2025-07-15 07:07:43,2025-07-15 07:07:43
20250715,50,6,480.884,60.878,0.078,15.223,465.661,12.072,124.682,59957.58,53.57,In Stock,2025-07-15 00:37:31,2025-07-15 00:37:31
20250715,44,3,208.789,25.253,3.486,45.996,162.793,9.971,198.9124,41530.72,12.94,In Stock,2025-07-15 15:56:12,2025-07-15 15:56:12
20250715,11,17,61.156,7.515,2.216,15.778,45.378,2.062,236.5216,14464.71,3.9,Low Stock,2025-07-15 03:39:35,2025-07-15 03:39:35
20250715,38,9,976.372,205.719,4.633,80.33,896.042,1.519,265.1004,258836.61,99.23,Overstock,2025-07-15 12:26:51,2025-07-15 12:26:51
20250715,35,16,806.868,79.803,1.013,220.565,586.303,34.257,480.1238,387396.53,32.85,Overstock,2025-07-15 13:03:28,2025-07-15 13:03:28
20250715,35,7,173.212,16.202,3.254,7.592,165.62,0.183,480.1238,83163.2,12.78,In Stock,2025-07-15 01:26:16,2025-07-15 01:26:16
20250715,49,18,918.878,189.588,0.618,258.586,660.292,2.027,390.0897,358444.84,286.5,Overstock,2025-07-15 03:33:07,2025-07-15 03:33:07
20250715,47,12,226.216,19.095,3.767,26.423,199.793,5.967,268.3775,60711.28,98.72,In Stock,2025-07-15 19:46:18,2025-07-15 19:46:18
20250715,8,1,582.03,48.721,0.742,58.434,523.596,7.214,291.0992,169428.47,114.57,Overstock,2025-07-15 01:11:07,2025-07-15 01:11:07
20250715,24,19,704.275,137.964,4.728,32.491,671.784,31.03,492.334,346738.53,123.58,Overstock,2025-07-15 08:04:34,2025-07-15 08:04:34
20250715,13,8,411.96,79.352,3.459,109.743,302.217,12.487,297.5036,122559.58,17.25,In Stock,2025-07-15 18:19:30,2025-07-15 18:19:30
20250715,47,19,725.22,61.067,0.102,193.689,531.531,29.673,268.3775,194632.73,234.97,Overstock,2025-07-15 16:19:42,2025-07-15 16:19:42
20250715,32,13,88.84,6.39,0.61,23.616,65.224,2.223,345.1582,30663.85,3.6,In Stock,2025-07-15 05:00:39,2025-07-15 05:00:39
20250715,4,16,956.514,98.706,2.328,174.573,781.941,42.066,307.8336,294447.15,194.73,Overstock,2025-07-15 18:50:34,2025-07-15 18:50:34
20250715,9,1,307.133,15.395,1.541,55.412,251.721,7.864,489.7792,150427.36,42.41,In Stock,2025-07-15 13:24:17,2025-07-15 13:24:17
20250715,42,8,817.91,63.265,1.097,242.346,575.564,20.41,318.4797,260487.73,79.02,Overstock,2025-07-15 12:03:23,2025-07-15 12:03:23
20250715,46,6,121.742,21.244,0.644,17.849,103.893,4.278,212.1925,25832.74,95.57,In Stock,2025-07-15 13:49:15,2025-07-15 13:49:15
20250715,14,8,563.832,59.304,0.723,139.611,424.221,7.002,216.3982,122012.23,43.37,In Stock,2025-07-15 22:12:03,2025-07-15 22:12:03
20250715,6,6,595.758,140.747,4.731,173.311,422.447,24.908,140.1591,83500.91,27.3,In Stock,2025-07-15 21:23:15,2025-07-15 21:23:15
20250715,41,14,816.718,130.634,0.78,28.435,788.283,39.246,343.1313,280241.51,41.55,Overstock,2025-07-15 09:32:45,2025-07-15 09:32:45
20250715,41,11,160.766,33.621,1.193,24.583,136.183,6.03,343.1313,55163.85,7.85,In Stock,2025-07-15 04:29:54,2025-07-15 04:29:54
20250715,14,17,540.051,38.651,4.292,134.402,405.649,22.716,216.3982,116866.06,47.77,In Stock,2025-07-15 18:53:05,2025-07-15 18:53:05
20250715,44,13,768.683,129.421,0.353,21.036,747.647,26.073,198.9124,152900.58,66.39,Overstock,2025-07-15 12:24:52,2025-07-15 12:24:52
20250715,10,16,155.542,11.7,3.521,5.44,150.102,7.185,253.2426,39389.86,9.88,In Stock,2025-07-15 01:05:35,2025-07-15 01:05:35
20250715,13,20,527.049,32.79,2.403,14.066,512.983,25.824,297.5036,156798.97,59.17,Overstock,2025-07-15 00:09:35,2025-07-15 00:09:35
20250715,42,14,879.343,161.268,4.448,162.621,716.722,1.069,318.4797,280052.89,110.36,Overstock,2025-07-15 04:04:48,2025-07-15 04:04:48
20250715,45,7,731.381,170.934,4.728,197.516,533.865,28.374,262.8719,192259.51,84.98,Overstock,2025-07-15 09:56:38,2025-07-15 09:56:38
20250715,20,13,211.034,44.353,3.642,39.373,171.661,0.717,233.4019,49255.74,13.99,In Stock,2025-07-15 20:49:18,2025-07-15 20:49:18
20250715,3,17,529.526,46.813,3.09,88.83,440.696,25.14,424.0224,224530.89,39.68,In Stock,2025-07-15 17:03:38,2025-07-15 17:03:38
20250715,17,11,612.017,64.636,0.912,128.169,483.848,7.366,406.878,249016.25,209.26,In Stock,2025-07-15 19:07:43,2025-07-15 19:07:43
20250715,40,11,370.101,78.389,4.457,98.258,271.843,7.166,306.4491,113417.12,52.32,In Stock,2025-07-15 05:19:37,2025-07-15 05:19:37
20250715,19,1,630.39,62.097,3.697,117.874,512.516,2.109,266.6532,168095.51,46.16,Overstock,2025-07-15 08:59:23,2025-07-15 08:59:23
20250715,40,16,252.005,23.045,4.576,30.066,221.939,4.155,306.4491,77226.71,31.08,In Stock,2025-07-15 11:08:45,2025-07-15 11:08:45
20250715,1,20,726.854,69.894,3.936,55.076,671.778,18.379,225.1951,163683.96,182.43,Overstock,2025-07-15 09:41:24,2025-07-15 09:41:24
20250715,48,16,343.062,22.135,3.365,3.127,339.935,11.87,205.1703,70386.13,27.21,In Stock,2025-07-15 06:15:01,2025-07-15 06:15:01
20250715,44,9,380.418,53.689,0.389,8.656,371.762,4.343,198.9124,75669.86,31.59,In Stock,2025-07-15 22:52:35,2025-07-15 22:52:35
20250715,12,10,504.291,56.233,0.884,81.356,422.935,4.306,183.9532,92765.94,36.06,In Stock,2025-07-15 04:47:12,2025-07-15 04:47:12
20250715,26,10,117.185,26.698,2.768,18.626,98.559,0.825,265.1316,31069.45,7.97,In Stock,2025-07-15 19:29:59,2025-07-15 19:29:59
20250715,13,12,658.875,67.811,4.692,107.831,551.044,26.828,297.5036,196017.68,43.45,Overstock,2025-07-15 11:10:24,2025-07-15 11:10:24
20250715,16,7,685.976,140.962,1.89,92.351,593.625,9.935,201.2026,138020.15,321.22,Overstock,2025-07-15 05:08:48,2025-07-15 05:08:48
20250715,29,6,900.219,203.276,3.121,195.012,705.207,7.675,114.4698,103047.89,394.11,Overstock,2025-07-15 17:09:24,2025-07-15 17:09:24
20250715,25,5,793.262,169.039,2.504,75.508,717.754,13.276,312.0896,247568.82,45.67,Overstock,2025-07-15 00:42:14,2025-07-15 00:42:14
20250715,34,14,660.668,165.101,1.979,71.658,589.01,29.758,109.6293,72428.57,136.28,Overstock,2025-07-15 21:25:10,2025-07-15 21:25:10
20250715,4,19,756.113,74.287,1.335,111.61,644.503,14.514,307.8336,232756.99,74.47,Overstock,2025-07-15 11:01:56,2025-07-15 11:01:56
20250715,50,13,908.837,224.827,4.764,152.95,755.887,43.138,124.682,113315.61,48.05,Overstock,2025-07-15 22:29:30,2025-07-15 22:29:30
20250715,33,13,239.381,26.001,2.675,35.463,203.918,0.285,371.0547,88823.45,10.78,In Stock,2025-07-15 13:42:35,2025-07-15 13:42:35
20250715,21,19,675.865,107.625,3.491,88.582,587.283,9.717,167.8057,113414,31.66,Overstock,2025-07-15 12:52:17,2025-07-15 12:52:17
20250715,16,18,58.782,12.775,2.484,8.086,50.696,2.694,201.2026,11827.09,3.72,In Stock,2025-07-15 16:26:57,2025-07-15 16:26:57
20250715,20,8,270.684,27.619,0.122,57.461,213.223,2.136,233.4019,63178.16,12.49,In Stock,2025-07-15 12:18:18,2025-07-15 12:18:18
20250715,30,9,833.048,203.712,2.4,40.616,792.432,4.715,250.4847,208665.78,97.35,Overstock,2025-07-15 08:30:58,2025-07-15 08:30:58
20250715,13,2,494.739,66.529,0.968,72.599,422.14,21.069,297.5036,147186.63,238.34,In Stock,2025-07-15 21:15:23,2025-07-15 21:15:23
20250715,46,16,401.439,74.34,2.025,21.286,380.153,13.779,212.1925,85182.35,140.49,In Stock,2025-07-15 02:20:41,2025-07-15 02:20:41
20250715,12,10,307.89,76.007,4.834,38.412,269.478,8.538,183.9532,56637.35,17.48,In Stock,2025-07-15 20:06:52,2025-07-15 20:06:52
20250815,28,14,854.402,205.629,2.833,42.691,811.711,35.009,402.2057,343645.35,739.39,Overstock,2025-08-15 18:01:44,2025-08-15 18:01:44
20250815,11,15,227.572,37.809,4.542,31.375,196.197,8.326,236.5216,53825.69,14.05,In Stock,2025-08-15 05:28:37,2025-08-15 05:28:37
20250815,41,19,126.77,21.19,1.708,30.165,96.605,5.389,343.1313,43498.75,20.44,In Stock,2025-08-15 17:43:50,2025-08-15 17:43:50
20250815,11,5,295.504,65.939,2.891,9.589,285.915,0.43,236.5216,69893.08,225.84,In Stock,2025-08-15 14:39:33,2025-08-15 14:39:33
20250815,49,17,458.645,41.255,1.428,115.826,342.819,7.757,390.0897,178912.69,25.06,In Stock,2025-08-15 12:45:42,2025-08-15 12:45:42
20250815,49,12,768.672,188.152,4.009,46.379,722.293,23.657,390.0897,299851.03,56.81,Overstock,2025-08-15 02:56:33,2025-08-15 02:56:33
20250815,11,10,240.194,34.595,0.278,62.913,177.281,5.33,236.5216,56811.07,23.44,In Stock,2025-08-15 01:01:23,2025-08-15 01:01:23
20250815,45,14,247.171,58.008,3.151,22.561,224.61,0.347,262.8719,64974.31,41.95,In Stock,2025-08-15 20:30:07,2025-08-15 20:30:07
20250815,16,6,881.211,49.956,2.945,105.027,776.184,40.285,201.2026,177301.94,566.24,Overstock,2025-08-15 01:14:38,2025-08-15 01:14:38
20250815,46,8,803.61,137.118,1.634,180.616,622.994,14.707,212.1925,170520.01,52.16,Overstock,2025-08-15 22:00:55,2025-08-15 22:00:55
20250815,13,2,908.357,56.21,0.105,196.068,712.289,41.62,297.5036,270239.48,36.31,Overstock,2025-08-15 21:34:24,2025-08-15 21:34:24
20250815,2,19,357.323,78.767,1.09,48.543,308.78,8.342,100.9829,36083.51,59.49,In Stock,2025-08-15 07:59:15,2025-08-15 07:59:15
20250815,31,19,960.857,85.136,2.701,274.506,686.351,15.667,261.7045,251460.6,143.6,Overstock,2025-08-15 05:26:27,2025-08-15 05:26:27
20250815,35,2,232.872,51.068,3.609,6.758,226.114,5.367,480.1238,111807.39,28.56,In Stock,2025-08-15 16:56:52,2025-08-15 16:56:52
20250815,2,9,955.14,54.893,2.047,105.073,850.067,41.287,100.9829,96452.81,459.71,Overstock,2025-08-15 02:01:59,2025-08-15 02:01:59
20250815,23,1,737.266,115.351,1.545,87.765,649.501,13.912,154.4942,113903.32,280.06,Overstock,2025-08-15 13:38:32,2025-08-15 13:38:32
20250815,14,6,230.846,30.248,0.414,23.942,206.904,6.869,216.3982,49954.66,11.84,In Stock,2025-08-15 17:23:38,2025-08-15 17:23:38
20250815,42,15,863.615,188.869,3.467,94.501,769.114,17.484,318.4797,275043.85,45.98,Overstock,2025-08-15 14:11:02,2025-08-15 14:11:02
20250815,32,3,624.566,152.242,3.788,168.614,455.952,22.138,345.1582,215574.08,25.13,In Stock,2025-08-15 20:01:23,2025-08-15 20:01:23
20250815,1,13,843.579,81.269,3.977,114.178,729.401,42.062,225.1951,189969.86,207.02,Overstock,2025-08-15 23:34:04,2025-08-15 23:34:04
