date_key,time_key,product_key,store_key,movement_type_key,movement_id,reference_id,reference_line_number,movement_qty,unit_cost,movement_cost_amt,from_location,to_location,reason_code,notes,source_system,movement_datetime,load_date
20250515,76781,46,6,2,MV267252,REF6335,6,-213.244,235.8356,-50290.53,6,WH5,POS Sale,Stock issued for sale,WMS,2025-05-18 01:36:00,2025-10-23 13:59:27
20250515,155676,41,19,4,MV213773,REF6497,2,294.934,53.0071,15633.6,WH1,Store14,Warehouse Transfer,Inbound stock from another store,ERP,2025-05-17 22:13:00,2025-10-23 13:59:27
20250515,207476,38,9,3,MV807973,REF8130,3,414.387,269.4623,111661.67,WH1,Store13,Customer Return,Returned by customer,ERP,2025-05-16 18:14:00,2025-10-23 13:59:27
20250515,107272,11,10,3,MV545688,REF5946,4,145.601,366.7227,53395.19,WH3,Store6,Customer Return,Returned by customer,ERP,2025-05-14 04:24:00,2025-10-23 13:59:27
20250515,42746,29,12,5,MV674369,REF2145,7,-188.582,275.8316,-52016.87,12,WH3,Warehouse Transfer,Stock sent to another store,ERP,2025-05-18 00:47:00,2025-10-23 13:59:27
20250515,54345,42,14,2,MV785275,REF2554,4,-27.889,452.6668,-12624.42,14,WH4,POS Sale,Stock issued for sale,POS,2025-05-14 06:47:00,2025-10-23 13:59:27
20250515,167441,17,20,3,MV328082,REF2765,4,277.934,301.8214,83886.43,WH2,Store2,Customer Return,Returned by customer,WMS,2025-05-16 03:01:00,2025-10-23 13:59:27
20250515,169281,42,15,4,MV690423,REF1718,10,218.843,235.6448,51569.21,WH5,Store16,Warehouse Transfer,Inbound stock from another store,POS,2025-05-12 16:36:00,2025-10-23 13:59:27
20250515,46600,11,5,1,MV580765,REF6437,3,135.334,150.411,20355.72,WH5,Store4,Vendor Shipment,Received stock from vendor,ERP,2025-05-18 17:54:00,2025-10-23 13:59:27
20250515,192875,25,5,1,MV783836,REF1540,2,149.04,421.5496,62827.75,WH3,Store3,Vendor Shipment,Received stock from vendor,WMS,2025-05-15 13:15:00,2025-10-23 13:59:27
20250515,204131,32,13,3,MV463582,REF5862,3,348.173,93.2064,32451.95,WH5,Store15,Customer Return,Returned by customer,WMS,2025-05-13 15:29:00,2025-10-23 13:59:27
20250515,83259,35,2,1,MV408398,REF5871,6,298.632,243.0668,72587.52,WH3,Store14,Vendor Shipment,Received stock from vendor,ERP,2025-05-16 18:34:00,2025-10-23 13:59:27
20250515,127131,16,6,5,MV474968,REF3572,2,-17.478,284.6243,-4974.66,6,WH5,Warehouse Transfer,Stock sent to another store,WMS,2025-05-12 19:42:00,2025-10-23 13:59:27
20250515,229245,34,14,6,MV813832,REF2656,10,-27.357,256.2033,-7008.95,14,WH5,Inventory Adjustment,Manual inventory correction,ERP,2025-05-17 16:19:00,2025-10-23 13:59:27
20250515,87086,35,7,6,MV300470,REF4058,5,-430.465,212.5697,-91503.82,7,WH4,Inventory Adjustment,Manual inventory correction,ERP,2025-05-18 08:20:00,2025-10-23 13:59:27
20250515,69828,11,15,1,MV163967,REF1392,5,463.293,236.6428,109634.95,WH3,Store11,Vendor Shipment,Received stock from vendor,ERP,2025-05-12 23:21:00,2025-10-23 13:59:27
20250515,232544,12,10,2,MV845081,REF4288,6,-277.381,102.6349,-28468.97,10,WH5,POS Sale,Stock issued for sale,POS,2025-05-18 12:17:00,2025-10-23 13:59:27
20250515,60374,50,13,2,MV820353,REF4143,4,-130.549,239.5806,-31277.01,13,WH3,POS Sale,Stock issued for sale,ERP,2025-05-15 01:15:00,2025-10-23 13:59:27
20250515,225412,32,13,2,MV280140,REF9344,5,-417.483,225.6626,-94210.3,13,WH2,POS Sale,Stock issued for sale,WMS,2025-05-14 07:18:00,2025-10-23 13:59:27
20250515,9186,10,16,2,MV969534,REF9821,10,-424.393,196.0081,-83184.47,16,WH5,POS Sale,Stock issued for sale,POS,2025-05-14 13:05:00,2025-10-23 13:59:27
20250515,166066,2,12,5,MV175134,REF8852,5,-176.893,74.1354,-13114.03,12,WH4,Warehouse Transfer,Stock sent to another store,WMS,2025-05-14 20:44:00,2025-10-23 13:59:27
20250515,56141,45,14,3,MV713781,REF3020,4,129.471,323.1094,41833.3,WH4,Store16,Customer Return,Returned by customer,POS,2025-05-18 14:41:00,2025-10-23 13:59:27
20250515,29313,3,12,4,MV952304,REF2336,2,346.68,344.5847,119460.62,WH3,Store1,Warehouse Transfer,Inbound stock from another store,POS,2025-05-16 15:16:00,2025-10-23 13:59:27
20250515,49555,7,3,3,MV604416,REF5619,8,94.305,353.8552,33370.31,WH1,Store7,Customer Return,Returned by customer,ERP,2025-05-17 04:12:00,2025-10-23 13:59:27
20250515,131252,40,11,6,MV395941,REF9252,2,-110.947,57.3221,-6359.72,11,WH1,Inventory Adjustment,Manual inventory correction,WMS,2025-05-18 01:09:00,2025-10-23 13:59:27
20250515,44526,1,20,4,MV990673,REF3535,4,215.726,469.502,101283.79,WH2,Store15,Warehouse Transfer,Inbound stock from another store,WMS,2025-05-15 00:12:00,2025-10-23 13:59:27
20250515,119488,46,16,1,MV411813,REF2867,5,37.925,218.6194,8291.14,WH4,Store17,Vendor Shipment,Received stock from vendor,WMS,2025-05-16 15:20:00,2025-10-23 13:59:27
20250515,38295,11,17,4,MV177116,REF9386,9,410.663,313.3814,128694.15,WH2,Store20,Warehouse Transfer,Inbound stock from another store,POS,2025-05-16 10:12:00,2025-10-23 13:59:27
20250515,94588,11,5,1,MV803492,REF9536,7,284.259,322.9471,91800.62,WH1,Store3,Vendor Shipment,Received stock from vendor,WMS,2025-05-18 07:57:00,2025-10-23 13:59:27
20250515,2079,11,15,5,MV273492,REF9274,10,-16.732,162.4147,-2717.52,15,WH3,Warehouse Transfer,Stock sent to another store,WMS,2025-05-14 11:53:00,2025-10-23 13:59:27
20250515,76331,49,12,4,MV498063,REF3937,8,349.512,494.3555,172783.18,WH3,Store11,Warehouse Transfer,Inbound stock from another store,ERP,2025-05-14 13:42:00,2025-10-23 13:59:27
20250515,126648,49,18,6,MV507718,REF7506,1,-377.744,231.1798,-87326.78,18,WH4,Inventory Adjustment,Manual inventory correction,WMS,2025-05-18 14:26:00,2025-10-23 13:59:27
20250515,87999,11,5,2,MV304736,REF3918,3,-283.773,385.3066,-109339.61,5,WH4,POS Sale,Stock issued for sale,POS,2025-05-12 23:44:00,2025-10-23 13:59:27
20250515,89984,49,18,2,MV477121,REF9545,8,-485.315,175.3703,-85109.84,18,WH4,POS Sale,Stock issued for sale,POS,2025-05-15 19:24:00,2025-10-23 13:59:27
20250515,186118,33,13,2,MV328958,REF3258,6,-167.503,50.1237,-8395.87,13,WH5,POS Sale,Stock issued for sale,ERP,2025-05-17 13:24:00,2025-10-23 13:59:27
20250515,206898,42,8,4,MV824080,REF4339,6,483.033,327.5152,158200.65,WH5,Store10,Warehouse Transfer,Inbound stock from another store,ERP,2025-05-17 22:28:00,2025-10-23 13:59:27
20250515,6408,42,15,4,MV416807,REF6097,9,54.822,262.8491,14409.91,WH2,Store5,Warehouse Transfer,Inbound stock from another store,ERP,2025-05-12 09:22:00,2025-10-23 13:59:27
20250515,17775,34,14,4,MV229458,REF1902,7,459.356,357.08,164026.84,WH3,Store16,Warehouse Transfer,Inbound stock from another store,ERP,2025-05-13 04:54:00,2025-10-23 13:59:27
20250515,103334,2,12,2,MV430573,REF9461,7,-376.067,493.7742,-185692.18,12,WH1,POS Sale,Stock issued for sale,WMS,2025-05-12 09:02:00,2025-10-23 13:59:27
20250515,235107,4,10,1,MV527981,REF5067,1,64.474,183.0182,11799.92,WH5,Store10,Vendor Shipment,Received stock from vendor,ERP,2025-05-17 10:41:00,2025-10-23 13:59:27
20250515,208921,45,7,1,MV658179,REF8632,5,49.95,391.7482,19567.82,WH1,Store7,Vendor Shipment,Received stock from vendor,ERP,2025-05-13 00:07:00,2025-10-23 13:59:27
20250515,50830,9,1,6,MV595948,REF8717,2,-438.155,114.1586,-50019.16,1,WH1,Inventory Adjustment,Manual inventory correction,ERP,2025-05-13 09:31:00,2025-10-23 13:59:27
20250515,201410,35,2,4,MV718467,REF1187,5,177.053,141.405,25036.18,WH1,Store5,Warehouse Transfer,Inbound stock from another store,WMS,2025-05-17 21:35:00,2025-10-23 13:59:27
20250515,142269,16,18,6,MV103015,REF2225,2,-306.878,336.724,-103333.19,18,WH3,Inventory Adjustment,Manual inventory correction,WMS,2025-05-14 21:18:00,2025-10-23 13:59:27
20250515,122326,50,6,3,MV184537,REF2565,3,81.118,381.769,30968.34,WH5,Store1,Customer Return,Returned by customer,WMS,2025-05-17 04:41:00,2025-10-23 13:59:27
20250515,86518,2,9,4,MV112125,REF1392,1,474.998,127.9741,60787.44,WH5,Store15,Warehouse Transfer,Inbound stock from another store,ERP,2025-05-12 15:05:00,2025-10-23 13:59:27
20250515,235248,13,20,4,MV153778,REF8732,5,214.665,414.1546,88904.5,WH3,Store16,Warehouse Transfer,Inbound stock from another store,WMS,2025-05-15 23:00:00,2025-10-23 13:59:27
20250515,206924,40,11,5,MV901942,REF5235,2,-302.802,216.4752,-65549.12,11,WH2,Warehouse Transfer,Stock sent to another store,ERP,2025-05-17 23:34:00,2025-10-23 13:59:27
20250515,195050,16,7,5,MV495789,REF9249,4,-272.129,52.75,-14354.8,7,WH3,Warehouse Transfer,Stock sent to another store,POS,2025-05-14 10:41:00,2025-10-23 13:59:27
20250515,1531,9,1,3,MV933320,REF6169,9,243.882,169.4526,41326.44,WH4,Store8,Customer Return,Returned by customer,ERP,2025-05-13 05:35:00,2025-10-23 13:59:27
20250515,19166,26,20,5,MV725449,REF6168,6,-494.416,212.8959,-105259.14,20,WH4,Warehouse Transfer,Stock sent to another store,POS,2025-05-13 11:41:00,2025-10-23 13:59:27
20250515,27179,26,10,5,MV336891,REF8643,4,-16.959,281.9983,-4782.41,10,WH1,Warehouse Transfer,Stock sent to another store,POS,2025-05-16 07:32:00,2025-10-23 13:59:27
20250515,76456,40,16,5,MV226301,REF1795,4,-169.102,296.585,-50153.12,16,WH5,Warehouse Transfer,Stock sent to another store,ERP,2025-05-18 07:14:00,2025-10-23 13:59:27
20250515,13616,48,16,5,MV958870,REF8975,9,-221.135,188.6233,-41711.21,16,WH4,Warehouse Transfer,Stock sent to another store,WMS,2025-05-12 22:21:00,2025-10-23 13:59:27
20250515,174905,35,7,1,MV435204,REF2964,9,55.343,159.1099,8805.62,WH1,Store6,Vendor Shipment,Received stock from vendor,WMS,2025-05-16 22:34:00,2025-10-23 13:59:27
20250515,79093,30,9,2,MV526302,REF8028,5,-279.554,322.7124,-90215.54,9,WH2,POS Sale,Stock issued for sale,POS,2025-05-12 15:26:00,2025-10-23 13:59:27
20250515,206736,8,16,3,MV270001,REF4073,10,382.199,152.1157,58138.47,WH2,Store11,Customer Return,Returned by customer,WMS,2025-05-17 18:20:00,2025-10-23 13:59:27
20250515,80985,25,5,1,MV187419,REF6401,7,87.687,332.5122,29157,WH1,Store6,Vendor Shipment,Received stock from vendor,POS,2025-05-13 18:21:00,2025-10-23 13:59:27
20250615,59789,35,16,1,MV578202,REF1598,3,112.553,79.2699,8922.07,WH5,Store4,Vendor Shipment,Received stock from vendor,ERP,2025-06-16 20:22:00,2025-10-23 13:59:27
20250615,212388,33,13,4,MV739635,REF1408,5,484.898,429.4295,208229.51,WH1,Store20,Warehouse Transfer,Inbound stock from another store,ERP,2025-06-18 13:59:00,2025-10-23 13:59:27
20250615,210789,2,9,5,MV187611,REF3557,2,-111.079,80.5509,-8947.51,9,WH3,Warehouse Transfer,Stock sent to another store,WMS,2025-06-14 18:13:00,2025-10-23 13:59:27
20250615,186871,13,20,5,MV621604,REF1455,4,-265.263,171.8851,-45594.76,20,WH5,Warehouse Transfer,Stock sent to another store,WMS,2025-06-16 10:57:00,2025-10-23 13:59:27
20250615,54249,4,16,3,MV831708,REF9649,6,274.226,252.0894,69129.47,WH3,Store15,Customer Return,Returned by customer,ERP,2025-06-12 09:27:00,2025-10-23 13:59:27
20250615,189585,29,12,2,MV374493,REF3411,6,-172.92,187.618,-32442.9,12,WH4,POS Sale,Stock issued for sale,ERP,2025-06-13 04:03:00,2025-10-23 13:59:27
20250615,62759,44,9,1,MV451486,REF7190,1,78.851,371.1988,29269.4,WH1,Store3,Vendor Shipment,Received stock from vendor,ERP,2025-06-16 03:36:00,2025-10-23 13:59:27
20250615,229534,16,7,3,MV487727,REF1989,4,354.715,454.1717,161101.51,WH1,Store9,Customer Return,Returned by customer,WMS,2025-06-14 12:54:00,2025-10-23 13:59:27
20250615,77294,20,13,6,MV865099,REF8394,3,-372.408,80.2547,-29887.49,13,WH2,Inventory Adjustment,Manual inventory correction,ERP,2025-06-13 13:36:00,2025-10-23 13:59:27
20250615,109417,20,13,1,MV150229,REF9690,10,255.242,304.7521,77785.54,WH5,Store11,Vendor Shipment,Received stock from vendor,WMS,2025-06-12 16:37:00,2025-10-23 13:59:27
20250615,26214,29,6,2,MV419763,REF9041,1,-48.699,122.0357,-5943.02,6,WH1,POS Sale,Stock issued for sale,ERP,2025-06-16 23:00:00,2025-10-23 13:59:27
20250615,131248,30,9,1,MV716001,REF5055,2,330.966,284.9197,94298.73,WH4,Store7,Vendor Shipment,Received stock from vendor,POS,2025-06-18 00:30:00,2025-10-23 13:59:27
20250615,218690,41,19,2,MV662723,REF8184,9,-264.146,375.1205,-99086.58,19,WH4,POS Sale,Stock issued for sale,POS,2025-06-15 00:07:00,2025-10-23 13:59:27
20250615,212518,50,16,4,MV634552,REF3663,2,407.586,101.9456,41551.6,WH4,Store20,Warehouse Transfer,Inbound stock from another store,ERP,2025-06-15 16:32:00,2025-10-23 13:59:27
20250615,211095,35,7,1,MV881564,REF2497,6,76.951,55.5382,4273.72,WH4,Store4,Vendor Shipment,Received stock from vendor,WMS,2025-06-14 23:54:00,2025-10-23 13:59:27
20250615,169906,11,15,4,MV970096,REF3721,5,33.296,152.6924,5084.05,WH5,Store8,Warehouse Transfer,Inbound stock from another store,POS,2025-06-14 02:25:00,2025-10-23 13:59:27
20250615,31500,29,6,6,MV301234,REF8388,3,-214.961,435.0873,-93526.8,6,WH4,Inventory Adjustment,Manual inventory correction,ERP,2025-06-13 14:15:00,2025-10-23 13:59:27
20250615,1776,39,14,1,MV360656,REF4289,7,153.871,351.9466,54154.38,WH1,Store4,Vendor Shipment,Received stock from vendor,POS,2025-06-18 16:16:00,2025-10-23 13:59:27
20250615,25416,25,12,4,MV315710,REF7175,8,299.31,362.5395,108511.7,WH4,Store11,Warehouse Transfer,Inbound stock from another store,POS,2025-06-16 11:29:00,2025-10-23 13:59:27
20250615,37726,11,15,3,MV815849,REF9299,3,176.149,376.989,66406.24,WH2,Store20,Customer Return,Returned by customer,ERP,2025-06-18 12:58:00,2025-10-23 13:59:27
20250615,147549,46,6,5,MV691528,REF4209,2,-476.447,256.8352,-122368.36,6,WH5,Warehouse Transfer,Stock sent to another store,POS,2025-06-14 19:59:00,2025-10-23 13:59:27
20250615,204852,32,13,2,MV560437,REF7700,10,-93.7,419.8145,-39336.62,13,WH1,POS Sale,Stock issued for sale,WMS,2025-06-17 23:47:00,2025-10-23 13:59:27
20250615,131262,29,12,4,MV671374,REF4057,7,123.831,475.94,58936.13,WH5,Store8,Warehouse Transfer,Inbound stock from another store,POS,2025-06-13 11:02:00,2025-10-23 13:59:27
20250615,224901,10,14,1,MV489493,REF4271,10,424.114,495.5864,210185.13,WH4,Store5,Vendor Shipment,Received stock from vendor,POS,2025-06-14 00:06:00,2025-10-23 13:59:27
20250615,68291,3,17,1,MV734061,REF9230,5,175.692,333.0358,58511.73,WH4,Store14,Vendor Shipment,Received stock from vendor,WMS,2025-06-18 13:55:00,2025-10-23 13:59:27
20250615,111825,13,8,2,MV440067,REF9956,3,-139.3,179.827,-25049.9,8,WH4,POS Sale,Stock issued for sale,ERP,2025-06-12 05:41:00,2025-10-23 13:59:27
20250615,194030,50,16,3,MV841806,REF5151,9,142.301,493.626,70243.47,WH5,Store11,Customer Return,Returned by customer,POS,2025-06-18 05:45:00,2025-10-23 13:59:27
20250615,204458,25,5,5,MV703487,REF8967,4,-235.371,462.8825,-108949.12,5,WH2,Warehouse Transfer,Stock sent to another store,POS,2025-06-12 05:22:00,2025-10-23 13:59:27
20250615,64529,44,3,6,MV464774,REF8679,4,-147.118,277.27,-40791.41,3,WH3,Inventory Adjustment,Manual inventory correction,ERP,2025-06-17 07:43:00,2025-10-23 13:59:27
20250615,187032,4,19,2,MV109530,REF5008,7,-156.687,425.6922,-66700.43,19,WH3,POS Sale,Stock issued for sale,WMS,2025-06-12 09:40:00,2025-10-23 13:59:27
20250615,109479,47,19,6,MV663889,REF9174,1,-288.038,365.7888,-105361.07,19,WH5,Inventory Adjustment,Manual inventory correction,WMS,2025-06-13 07:35:00,2025-10-23 13:59:27
20250615,6881,25,3,1,MV554754,REF9686,10,260.479,495.8268,129152.47,WH5,Store7,Vendor Shipment,Received stock from vendor,POS,2025-06-18 13:04:00,2025-10-23 13:59:27
20250615,41173,50,13,5,MV381675,REF1447,10,-393.852,135.1861,-53243.32,13,WH2,Warehouse Transfer,Stock sent to another store,WMS,2025-06-18 19:14:00,2025-10-23 13:59:27
20250615,108779,32,13,1,MV696229,REF4070,5,54.008,77.5347,4187.49,WH1,Store20,Vendor Shipment,Received stock from vendor,ERP,2025-06-16 10:39:00,2025-10-23 13:59:27
20250615,120711,40,16,6,MV107391,REF4671,10,-450.821,358.6657,-161694.03,16,WH4,Inventory Adjustment,Manual inventory correction,POS,2025-06-18 04:41:00,2025-10-23 13:59:27
20250615,147423,2,9,4,MV823682,REF5775,6,181.488,367.8343,66757.51,WH1,Store16,Warehouse Transfer,Inbound stock from another store,WMS,2025-06-15 11:26:00,2025-10-23 13:59:27
20250615,134408,9,1,3,MV817078,REF5736,8,130.173,237.1364,30868.76,WH3,Store4,Customer Return,Returned by customer,POS,2025-06-13 11:59:00,2025-10-23 13:59:27
20250615,54449,9,1,3,MV548427,REF6299,4,189.009,429.9064,81256.18,WH4,Store20,Customer Return,Returned by customer,WMS,2025-06-13 12:32:00,2025-10-23 13:59:27
20250615,73896,3,12,5,MV465573,REF2246,10,-148.04,100.1145,-14820.95,12,WH3,Warehouse Transfer,Stock sent to another store,POS,2025-06-15 15:22:00,2025-10-23 13:59:27
20250615,56162,9,1,6,MV242941,REF1674,1,-140.394,480.5707,-67469.24,1,WH5,Inventory Adjustment,Manual inventory correction,WMS,2025-06-13 15:09:00,2025-10-23 13:59:27
20250615,187076,38,9,5,MV178000,REF3656,3,-122.514,370.3697,-45375.47,9,WH4,Warehouse Transfer,Stock sent to another store,ERP,2025-06-17 16:04:00,2025-10-23 13:59:27
20250615,211288,47,12,5,MV103404,REF6150,6,-218.312,488.5958,-106666.33,12,WH2,Warehouse Transfer,Stock sent to another store,ERP,2025-06-13 15:47:00,2025-10-23 13:59:27
20250615,161855,46,6,6,MV590891,REF7527,5,-244.698,113.2164,-27703.83,6,WH3,Inventory Adjustment,Manual inventory correction,WMS,2025-06-14 21:58:00,2025-10-23 13:59:27
20250615,206633,41,19,5,MV377895,REF6648,7,-239.467,117.4789,-28132.32,19,WH1,Warehouse Transfer,Stock sent to another store,POS,2025-06-16 03:43:00,2025-10-23 13:59:27
20250615,117836,38,9,3,MV869859,REF2308,8,356.943,321.5243,114765.85,WH1,Store8,Customer Return,Returned by customer,WMS,2025-06-18 02:08:00,2025-10-23 13:59:27
20250615,93781,11,10,2,MV586650,REF7635,8,-356.559,313.8561,-111908.22,10,WH1,POS Sale,Stock issued for sale,POS,2025-06-15 09:00:00,2025-10-23 13:59:27
20250615,204595,29,12,6,MV486755,REF6337,1,-340.241,472.6745,-160823.24,12,WH2,Inventory Adjustment,Manual inventory correction,ERP,2025-06-17 19:18:00,2025-10-23 13:59:27
20250615,71895,42,14,2,MV479811,REF7500,1,-326.769,213.0373,-69613.99,14,WH3,POS Sale,Stock issued for sale,POS,2025-06-15 07:24:00,2025-10-23 13:59:27
20250615,423,17,20,4,MV827548,REF8754,2,149.003,136.1288,20283.6,WH3,Store8,Warehouse Transfer,Inbound stock from another store,POS,2025-06-15 12:03:00,2025-10-23 13:59:27
20250615,163239,42,15,5,MV430079,REF1384,9,-312.226,127.5141,-39813.22,15,WH1,Warehouse Transfer,Stock sent to another store,ERP,2025-06-17 12:28:00,2025-10-23 13:59:27
20250615,120688,11,5,3,MV665428,REF4307,1,398.47,418.7354,166853.49,WH1,Store14,Customer Return,Returned by customer,WMS,2025-06-18 03:29:00,2025-10-23 13:59:27
20250615,188079,25,5,6,MV525066,REF8685,9,-380.705,168.606,-64189.15,5,WH4,Inventory Adjustment,Manual inventory correction,WMS,2025-06-18 01:04:00,2025-10-23 13:59:27
20250615,170868,32,13,4,MV564774,REF4149,9,335.959,119.096,40011.37,WH3,Store12,Warehouse Transfer,Inbound stock from another store,WMS,2025-06-14 04:42:00,2025-10-23 13:59:27
20250615,195962,35,2,5,MV899050,REF3737,9,-111.437,143.5788,-15999.99,2,WH3,Warehouse Transfer,Stock sent to another store,ERP,2025-06-17 01:22:00,2025-10-23 13:59:27
20250615,231587,16,6,5,MV462785,REF1132,6,-479.354,143.5093,-68791.76,6,WH4,Warehouse Transfer,Stock sent to another store,WMS,2025-06-13 15:05:00,2025-10-23 13:59:27
20250615,196068,34,14,1,MV363346,REF3029,5,170.713,365.6229,62416.58,WH5,Store5,Vendor Shipment,Received stock from vendor,WMS,2025-06-13 10:22:00,2025-10-23 13:59:27
20250615,168923,35,7,1,MV586326,REF5271,8,343.139,378.8601,130001.68,WH1,Store3,Vendor Shipment,Received stock from vendor,WMS,2025-06-18 18:33:00,2025-10-23 13:59:27
20250615,45080,11,15,3,MV691154,REF6571,4,112.49,360.7789,40584.02,WH5,Store13,Customer Return,Returned by customer,WMS,2025-06-15 00:01:00,2025-10-23 13:59:27
20250615,65309,12,10,3,MV755130,REF8079,6,14.901,396.1343,5902.8,WH4,Store19,Customer Return,Returned by customer,POS,2025-06-14 05:03:00,2025-10-23 13:59:27
20250615,174249,50,13,6,MV831968,REF8817,5,-160.761,403.8507,-64923.44,13,WH1,Inventory Adjustment,Manual inventory correction,ERP,2025-06-12 01:35:00,2025-10-23 13:59:27
20250615,70250,32,13,5,MV710517,REF9815,10,-435.492,65.5406,-28542.41,13,WH5,Warehouse Transfer,Stock sent to another store,POS,2025-06-15 15:30:00,2025-10-23 13:59:27
20250615,225972,10,16,6,MV431702,REF9666,9,-231.036,278.6924,-64387.98,16,WH1,Inventory Adjustment,Manual inventory correction,POS,2025-06-12 22:09:00,2025-10-23 13:59:27
20250615,7884,2,12,5,MV746865,REF7818,9,-183.268,213.7588,-39175.15,12,WH5,Warehouse Transfer,Stock sent to another store,ERP,2025-06-15 22:42:00,2025-10-23 13:59:27
20250615,203899,45,14,4,MV257004,REF5413,4,384.324,173.4924,66677.29,WH3,Store12,Warehouse Transfer,Inbound stock from another store,POS,2025-06-13 13:07:00,2025-10-23 13:59:27
20250615,27943,3,12,5,MV685370,REF5330,4,-173.528,345.1619,-59895.25,12,WH4,Warehouse Transfer,Stock sent to another store,POS,2025-06-17 16:58:00,2025-10-23 13:59:27
20250615,135745,7,3,3,MV379721,REF9191,9,43.296,199.5093,8637.95,WH3,Store19,Customer Return,Returned by customer,WMS,2025-06-14 03:47:00,2025-10-23 13:59:27
20250615,54201,40,11,2,MV789487,REF6587,6,-368.729,108.6,-40043.97,11,WH4,POS Sale,Stock issued for sale,ERP,2025-06-12 19:14:00,2025-10-23 13:59:27
20250615,15271,1,20,4,MV546273,REF7676,10,97.688,299.3544,29243.33,WH4,Store5,Warehouse Transfer,Inbound stock from another store,WMS,2025-06-15 16:26:00,2025-10-23 13:59:27
20250615,182672,46,16,1,MV916672,REF4402,2,268.579,362.7305,97421.79,WH3,Store16,Vendor Shipment,Received stock from vendor,ERP,2025-06-14 03:25:00,2025-10-23 13:59:27
20250615,137905,11,17,1,MV342243,REF8723,2,270.782,431.5891,116866.56,WH2,Store13,Vendor Shipment,Received stock from vendor,POS,2025-06-15 23:53:00,2025-10-23 13:59:27
20250615,115816,11,5,5,MV805782,REF7078,6,-267.552,497.7671,-133178.58,5,WH5,Warehouse Transfer,Stock sent to another store,ERP,2025-06-15 15:14:00,2025-10-23 13:59:27
20250615,159120,11,15,1,MV536345,REF6963,1,342.364,350.2882,119926.07,WH1,Store11,Vendor Shipment,Received stock from vendor,POS,2025-06-13 18:53:00,2025-10-23 13:59:27
20250615,8726,49,12,5,MV388228,REF2451,1,-23.778,344.8365,-8199.52,12,WH3,Warehouse Transfer,Stock sent to another store,POS,2025-06-17 03:31:00,2025-10-23 13:59:27
20250615,174887,49,18,2,MV926005,REF3001,9,-409.865,64.4643,-26421.66,18,WH3,POS Sale,Stock issued for sale,ERP,2025-06-17 22:00:00,2025-10-23 13:59:27
20250615,81727,11,5,2,MV548218,REF4407,6,-302.972,324.8386,-98417,5,WH5,POS Sale,Stock issued for sale,POS,2025-06-15 00:18:00,2025-10-23 13:59:27
20250615,94095,49,18,5,MV971794,REF3628,7,-56.664,284.1683,-16102.11,18,WH2,Warehouse Transfer,Stock sent to another store,POS,2025-06-12 05:37:00,2025-10-23 13:59:27
20250615,116094,33,13,5,MV230032,REF6781,9,-290.78,359.9862,-104676.79,13,WH5,Warehouse Transfer,Stock sent to another store,POS,2025-06-16 00:16:00,2025-10-23 13:59:27
20250615,136323,42,8,5,MV482060,REF1447,2,-278.379,57.4886,-16003.62,8,WH5,Warehouse Transfer,Stock sent to another store,WMS,2025-06-16 15:07:00,2025-10-23 13:59:27
20250615,81737,42,15,1,MV362356,REF8059,2,12.632,311.3288,3932.71,WH1,Store2,Vendor Shipment,Received stock from vendor,WMS,2025-06-12 12:02:00,2025-10-23 13:59:27
20250615,188647,34,14,5,MV325425,REF2694,6,-187.901,125.2006,-23525.32,14,WH3,Warehouse Transfer,Stock sent to another store,ERP,2025-06-17 22:31:00,2025-10-23 13:59:27
20250615,182404,2,12,3,MV505279,REF3536,4,476.051,237.399,113014.03,WH1,Store13,Customer Return,Returned by customer,POS,2025-06-12 09:16:00,2025-10-23 13:59:27
20250615,28139,4,10,6,MV511105,REF8940,3,-410.007,198.9965,-81589.96,10,WH4,Inventory Adjustment,Manual inventory correction,POS,2025-06-14 21:29:00,2025-10-23 13:59:27
20250615,83587,45,7,6,MV398125,REF7750,7,-483.065,492.6966,-238004.48,7,WH1,Inventory Adjustment,Manual inventory correction,WMS,2025-06-15 11:17:00,2025-10-23 13:59:27
20250615,189617,9,1,2,MV750737,REF6330,2,-482.489,370.5826,-178802.03,1,WH1,POS Sale,Stock issued for sale,WMS,2025-06-14 15:41:00,2025-10-23 13:59:27
20250615,75790,35,2,2,MV366518,REF5391,5,-254.172,85.5262,-21738.37,2,WH5,POS Sale,Stock issued for sale,WMS,2025-06-13 04:03:00,2025-10-23 13:59:27
20250615,33184,16,18,4,MV886745,REF1291,5,475.984,212.1134,100962.58,WH5,Store11,Warehouse Transfer,Inbound stock from another store,ERP,2025-06-13 11:18:00,2025-10-23 13:59:27
20250615,224983,50,6,3,MV293787,REF7693,6,291.738,436.398,127313.88,WH1,Store14,Customer Return,Returned by customer,POS,2025-06-17 03:59:00,2025-10-23 13:59:27
20250615,69588,2,9,3,MV470032,REF4393,1,147.894,240.3952,35553.01,WH5,Store5,Customer Return,Returned by customer,WMS,2025-06-15 18:47:00,2025-10-23 13:59:27
20250615,105680,13,20,3,MV267039,REF4662,7,308.31,424.8106,130973.36,WH3,Store11,Customer Return,Returned by customer,WMS,2025-06-16 15:07:00,2025-10-23 13:59:27
20250615,33075,40,11,3,MV322005,REF4929,10,177.519,285.4698,50676.31,WH4,Store11,Customer Return,Returned by customer,ERP,2025-06-15 09:18:00,2025-10-23 13:59:27
