date_key,store_key,currency_key,product_key,posting_id,journal_entry_id,gl_account_code,gl_account_name,cost_center,amount_local,amount_group,fx_rate,debit_credit_flag,account_type,account_category,financial_statement,posting_date,posting_period,fiscal_year,fiscal_period,posting_description,reference_document,source_system,posted_by,load_date
20240820,9,4,44.0,POST2024080089D,JRN2024080089,100000,Inventory - Finished Goods,CC-170,440868.43,4408.68,0.01,D,Asset,Asset - Finished Goods,Balance Sheet,2024-08-20,202408,2024,8,Vendor receipt capitalization (Inventory - Finished Goods),RC20240862581,ERP,fin_user45,2024-08-23 00:00:00
20240820,9,4,44.0,POST2024080089C,JRN2024080089,200000,Accounts Payable - Trade,CC-197,440868.43,4408.68,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-08-20,202408,2024,8,Vendor receipt capitalization (Accounts Payable - Trade),RC20240862581,ERP,fin_user45,2024-08-23 00:00:00
20240819,15,5,,POST2024080090D,JRN2024080090,501000,Freight Expense - Inbound,CC-116,116878.84,1168.79,0.01,D,Expense,Expense - Inbound,P&L,2024-08-19,202408,2024,8,Inbound freight accrual (Freight Expense - Inbound),PO2024083764,AutoBatch,system_bot,2024-08-19 00:00:00
20240819,15,5,,POST2024080090C,JRN2024080090,200000,Accounts Payable - Trade,CC-164,116878.84,1168.79,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-08-19,202408,2024,8,Inbound freight accrual (Accounts Payable - Trade),PO2024083764,AutoBatch,system_bot,2024-08-19 00:00:00
20240812,5,3,43.0,POST2024080091D,JRN2024080091,500000,COGS Expense - Retail Segment,CC-136,640029.07,6400.29,0.01,D,Expense,Expense - Retail Segment,P&L,2024-08-12,202408,2024,8,COGS recognition on sale (COGS Expense - Retail Segment),RC20240865551,Finance,fin_user01,2024-08-09 00:00:00
20240812,5,3,43.0,POST2024080091C,JRN2024080091,100000,Inventory - Finished Goods,CC-108,640029.07,6400.29,0.01,C,Asset,Asset - Finished Goods,Balance Sheet,2024-08-12,202408,2024,8,COGS recognition on sale (Inventory - Finished Goods),RC20240865551,Finance,fin_user01,2024-08-09 00:00:00
20240820,14,5,,POST2024080092D,JRN2024080092,502000,Marketing Expense - Promotions,CC-174,805303.51,8053.04,0.01,D,Expense,Expense - Promotions,P&L,2024-08-20,202408,2024,8,Marketing spend for promotions (Marketing Expense - Promotions),PO2024081609,ERP,fin_user08,2024-08-18 00:00:00
20240820,14,5,,POST2024080092C,JRN2024080092,200000,Accounts Payable - Trade,CC-174,805303.51,8053.04,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-08-20,202408,2024,8,Marketing spend for promotions (Accounts Payable - Trade),PO2024081609,ERP,fin_user08,2024-08-18 00:00:00
20240818,12,1,,POST2024080093D,JRN2024080093,502000,Marketing Expense - Promotions,CC-155,185861.5,1858.62,0.01,D,Expense,Expense - Promotions,P&L,2024-08-18,202408,2024,8,Marketing spend for promotions (Marketing Expense - Promotions),ORD2024083870,AutoBatch,system_bot,2024-08-20 00:00:00
20240818,12,1,,POST2024080093C,JRN2024080093,200000,Accounts Payable - Trade,CC-128,185861.5,1858.62,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-08-18,202408,2024,8,Marketing spend for promotions (Accounts Payable - Trade),ORD2024083870,AutoBatch,system_bot,2024-08-20 00:00:00
20240820,12,2,,POST2024080094D,JRN2024080094,503000,Payroll Expense - Store Ops,CC-150,696342.96,6963.43,0.01,D,Expense,Expense - Store Ops,P&L,2024-08-20,202408,2024,8,Payroll disbursement (Payroll Expense - Store Ops),ORD2024082120,Consolidation,system_bot,2024-08-23 00:00:00
20240820,12,2,,POST2024080094C,JRN2024080094,102000,Cash & Cash Equivalents,CC-184,696342.96,6963.43,0.01,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-08-20,202408,2024,8,Payroll disbursement (Cash & Cash Equivalents),ORD2024082120,Consolidation,system_bot,2024-08-23 00:00:00
20240813,5,3,,POST2024080095D,JRN2024080095,501000,Freight Expense - Inbound,CC-186,931092.17,9310.92,0.01,D,Expense,Expense - Inbound,P&L,2024-08-13,202408,2024,8,Inbound freight accrual (Freight Expense - Inbound),RC20240862722,ERP,system_bot,2024-08-11 00:00:00
20240813,5,3,,POST2024080095C,JRN2024080095,200000,Accounts Payable - Trade,CC-113,931092.17,9310.92,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-08-13,202408,2024,8,Inbound freight accrual (Accounts Payable - Trade),RC20240862722,ERP,system_bot,2024-08-11 00:00:00
20240811,10,1,,POST2024080096D,JRN2024080096,503000,Payroll Expense - Store Ops,CC-167,631958.35,6319.58,0.01,D,Expense,Expense - Store Ops,P&L,2024-08-11,202408,2024,8,Payroll disbursement (Payroll Expense - Store Ops),ORD2024087358,AutoBatch,fin_user07,2024-08-11 00:00:00
20240811,10,1,,POST2024080096C,JRN2024080096,102000,Cash & Cash Equivalents,CC-182,631958.35,6319.58,0.01,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-08-11,202408,2024,8,Payroll disbursement (Cash & Cash Equivalents),ORD2024087358,AutoBatch,fin_user07,2024-08-11 00:00:00
20240812,1,2,,POST2024080097D,JRN2024080097,503000,Payroll Expense - Store Ops,CC-104,151208.02,1512.08,0.01,D,Expense,Expense - Store Ops,P&L,2024-08-12,202408,2024,8,Payroll disbursement (Payroll Expense - Store Ops),ORD2024088914,ERP,fin_user18,2024-08-15 00:00:00
20240812,1,2,,POST2024080097C,JRN2024080097,102000,Cash & Cash Equivalents,CC-162,151208.02,1512.08,0.01,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-08-12,202408,2024,8,Payroll disbursement (Cash & Cash Equivalents),ORD2024088914,ERP,fin_user18,2024-08-15 00:00:00
20240817,18,1,,POST2024080098D,JRN2024080098,101000,Accounts Receivable - Trade,CC-120,347234.76,3472.35,0.01,D,Asset,Asset - Trade,Balance Sheet,2024-08-17,202408,2024,8,Sales revenue posting (Accounts Receivable - Trade),RC20240841239,AutoBatch,system_bot,2024-08-18 00:00:00
20240817,18,1,,POST2024080098C,JRN2024080098,400000,Sales Revenue - Domestic,CC-165,1424807.6296491905,14248.086144406643,0.01,C,Revenue,Revenue - Domestic,P&L,2024-08-17,202408,2024,8,Sales revenue posting (Sales Revenue - Domestic),RC20240841239,AutoBatch,system_bot,2024-08-18 00:00:00
20240819,8,4,20.0,POST2024080099D,JRN2024080099,500000,COGS Expense - Retail Segment,CC-174,659428.91,6594.29,0.01,D,Expense,Expense - Retail Segment,P&L,2024-08-19,202408,2024,8,COGS recognition on sale (COGS Expense - Retail Segment),ORD2024085589,ERP,system_bot,2024-08-19 00:00:00
20240819,8,4,20.0,POST2024080099C,JRN2024080099,100000,Inventory - Finished Goods,CC-170,659428.91,6594.29,0.01,C,Asset,Asset - Finished Goods,Balance Sheet,2024-08-19,202408,2024,8,COGS recognition on sale (Inventory - Finished Goods),ORD2024085589,ERP,system_bot,2024-08-19 00:00:00
20240820,14,1,,POST2024080100D,JRN2024080100,101000,Accounts Receivable - Trade,CC-107,249547.21,2495.47,0.01,D,Asset,Asset - Trade,Balance Sheet,2024-08-20,202408,2024,8,Sales revenue posting (Accounts Receivable - Trade),PO2024089375,Consolidation,fin_user34,2024-08-21 00:00:00
20240820,14,1,,POST2024080100C,JRN2024080100,400000,Sales Revenue - Domestic,CC-145,1243266.3724148034,12432.653261761448,0.01,C,Revenue,Revenue - Domestic,P&L,2024-08-20,202408,2024,8,Sales revenue posting (Sales Revenue - Domestic),PO2024089375,Consolidation,fin_user34,2024-08-21 00:00:00
20240816,8,3,,POST2024080101D,JRN2024080101,501000,Freight Expense - Inbound,CC-185,227495.63,2274.96,0.01,D,Expense,Expense - Inbound,P&L,2024-08-16,202408,2024,8,Inbound freight accrual (Freight Expense - Inbound),PO2024083494,Consolidation,system_bot,2024-08-18 00:00:00
20240816,8,3,,POST2024080101C,JRN2024080101,200000,Accounts Payable - Trade,CC-161,227495.63,2274.96,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-08-16,202408,2024,8,Inbound freight accrual (Accounts Payable - Trade),PO2024083494,Consolidation,system_bot,2024-08-18 00:00:00
20240819,7,3,48.0,POST2024080102D,JRN2024080102,500000,COGS Expense - Retail Segment,CC-168,709795.53,7097.96,0.01,D,Expense,Expense - Retail Segment,P&L,2024-08-19,202408,2024,8,COGS recognition on sale (COGS Expense - Retail Segment),ORD2024083572,ERP,fin_user01,2024-08-17 00:00:00
20240819,7,3,48.0,POST2024080102C,JRN2024080102,100000,Inventory - Finished Goods,CC-129,709795.53,7097.96,0.01,C,Asset,Asset - Finished Goods,Balance Sheet,2024-08-19,202408,2024,8,COGS recognition on sale (Inventory - Finished Goods),ORD2024083572,ERP,fin_user01,2024-08-17 00:00:00
20240815,20,5,,POST2024080103D,JRN2024080103,502000,Marketing Expense - Promotions,CC-120,79036.08,790.36,0.01,D,Expense,Expense - Promotions,P&L,2024-08-15,202408,2024,8,Marketing spend for promotions (Marketing Expense - Promotions),ORD2024082191,Finance,system_bot,2024-08-12 00:00:00
20240815,20,5,,POST2024080103C,JRN2024080103,200000,Accounts Payable - Trade,CC-129,79036.08,790.36,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-08-15,202408,2024,8,Marketing spend for promotions (Accounts Payable - Trade),ORD2024082191,Finance,system_bot,2024-08-12 00:00:00
20240819,20,1,17.0,POST2024080104D,JRN2024080104,500000,COGS Expense - Retail Segment,CC-161,518999.09,5189.99,0.01,D,Expense,Expense - Retail Segment,P&L,2024-08-19,202408,2024,8,Month-end COGS accrual (COGS Expense - Retail Segment),RC20240831059,Finance,system_bot,2024-08-17 00:00:00
20240819,20,1,17.0,POST2024080104C,JRN2024080104,201000,Accrued Expenses,CC-178,518999.09,5189.99,0.01,C,Liability,Liability - Accrued Expenses,Balance Sheet,2024-08-19,202408,2024,8,Month-end COGS accrual (Accrued Expenses),RC20240831059,Finance,system_bot,2024-08-17 00:00:00
20240812,18,1,,POST2024080105D,JRN2024080105,101000,Accounts Receivable - Trade,CC-126,844055.25,8440.55,0.01,D,Asset,Asset - Trade,Balance Sheet,2024-08-12,202408,2024,8,Sales revenue posting (Accounts Receivable - Trade),RC20240846801,Finance,system_bot,2024-08-15 00:00:00
20240812,18,1,,POST2024080105C,JRN2024080105,400000,Sales Revenue - Domestic,CC-173,3463410.057349832,34634.09031525379,0.01,C,Revenue,Revenue - Domestic,P&L,2024-08-12,202408,2024,8,Sales revenue posting (Sales Revenue - Domestic),RC20240846801,Finance,system_bot,2024-08-15 00:00:00
20240813,6,3,,POST2024080106D,JRN2024080106,101000,Accounts Receivable - Trade,CC-114,713277.68,7132.78,0.01,D,Asset,Asset - Trade,Balance Sheet,2024-08-13,202408,2024,8,Sales revenue posting (Accounts Receivable - Trade),RC20240816062,AutoBatch,fin_user37,2024-08-16 00:00:00
20240813,6,3,,POST2024080106C,JRN2024080106,400000,Sales Revenue - Domestic,CC-118,4913793.140229247,49137.95344719655,0.01,C,Revenue,Revenue - Domestic,P&L,2024-08-13,202408,2024,8,Sales revenue posting (Sales Revenue - Domestic),RC20240816062,AutoBatch,fin_user37,2024-08-16 00:00:00
20240818,14,4,,POST2024080107D,JRN2024080107,503000,Payroll Expense - Store Ops,CC-135,38528.6,385.29,0.01,D,Expense,Expense - Store Ops,P&L,2024-08-18,202408,2024,8,Payroll disbursement (Payroll Expense - Store Ops),ORD2024088908,AutoBatch,fin_user06,2024-08-21 00:00:00
20240818,14,4,,POST2024080107C,JRN2024080107,102000,Cash & Cash Equivalents,CC-142,38528.6,385.29,0.01,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-08-18,202408,2024,8,Payroll disbursement (Cash & Cash Equivalents),ORD2024088908,AutoBatch,fin_user06,2024-08-21 00:00:00
20240820,6,4,,POST2024080108D,JRN2024080108,502000,Marketing Expense - Promotions,CC-147,147230.96,1472.31,0.01,D,Expense,Expense - Promotions,P&L,2024-08-20,202408,2024,8,Marketing spend for promotions (Marketing Expense - Promotions),RC20240858047,Finance,fin_user25,2024-08-23 00:00:00
20240820,6,4,,POST2024080108C,JRN2024080108,200000,Accounts Payable - Trade,CC-100,147230.96,1472.31,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-08-20,202408,2024,8,Marketing spend for promotions (Accounts Payable - Trade),RC20240858047,Finance,fin_user25,2024-08-23 00:00:00
20240813,8,2,,POST2024080109D,JRN2024080109,501000,Freight Expense - Inbound,CC-123,911164.47,9111.64,0.01,D,Expense,Expense - Inbound,P&L,2024-08-13,202408,2024,8,Inbound freight accrual (Freight Expense - Inbound),PO2024086132,AutoBatch,system_bot,2024-08-10 00:00:00
20240813,8,2,,POST2024080109C,JRN2024080109,200000,Accounts Payable - Trade,CC-169,911164.47,9111.64,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-08-13,202408,2024,8,Inbound freight accrual (Accounts Payable - Trade),PO2024086132,AutoBatch,system_bot,2024-08-10 00:00:00
20240817,15,5,,POST2024080110D,JRN2024080110,102000,Cash & Cash Equivalents,CC-139,331710.63,3317.11,0.01,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-08-17,202408,2024,8,Customer payment received (Cash & Cash Equivalents),ORD2024086266,ERP,system_bot,2024-08-17 00:00:00
20240817,15,5,,POST2024080110C,JRN2024080110,101000,Accounts Receivable - Trade,CC-196,331710.63,3317.11,0.01,C,Asset,Asset - Trade,Balance Sheet,2024-08-17,202408,2024,8,Customer payment received (Accounts Receivable - Trade),ORD2024086266,ERP,system_bot,2024-08-17 00:00:00
20240811,14,1,10.0,POST2024080111D,JRN2024080111,500000,COGS Expense - Retail Segment,CC-132,137761.89,1377.62,0.01,D,Expense,Expense - Retail Segment,P&L,2024-08-11,202408,2024,8,Month-end COGS accrual (COGS Expense - Retail Segment),ORD2024081997,ERP,fin_user34,2024-08-12 00:00:00
20240811,14,1,10.0,POST2024080111C,JRN2024080111,201000,Accrued Expenses,CC-115,137761.89,1377.62,0.01,C,Liability,Liability - Accrued Expenses,Balance Sheet,2024-08-11,202408,2024,8,Month-end COGS accrual (Accrued Expenses),ORD2024081997,ERP,fin_user34,2024-08-12 00:00:00
20240810,13,4,,POST2024080112D,JRN2024080112,502000,Marketing Expense - Promotions,CC-156,769846.88,7698.47,0.01,D,Expense,Expense - Promotions,P&L,2024-08-10,202408,2024,8,Marketing spend for promotions (Marketing Expense - Promotions),ORD2024083052,Finance,fin_user43,2024-08-08 00:00:00
20240810,13,4,,POST2024080112C,JRN2024080112,200000,Accounts Payable - Trade,CC-151,769846.88,7698.47,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-08-10,202408,2024,8,Marketing spend for promotions (Accounts Payable - Trade),ORD2024083052,Finance,fin_user43,2024-08-08 00:00:00
20240811,3,1,,POST2024080113D,JRN2024080113,501000,Freight Expense - Inbound,CC-131,727886.39,7278.86,0.01,D,Expense,Expense - Inbound,P&L,2024-08-11,202408,2024,8,Inbound freight accrual (Freight Expense - Inbound),RC20240840351,AutoBatch,system_bot,2024-08-10 00:00:00
20240811,3,1,,POST2024080113C,JRN2024080113,200000,Accounts Payable - Trade,CC-197,727886.39,7278.86,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-08-11,202408,2024,8,Inbound freight accrual (Accounts Payable - Trade),RC20240840351,AutoBatch,system_bot,2024-08-10 00:00:00
20240813,13,1,50.0,POST2024080114D,JRN2024080114,100000,Inventory - Finished Goods,CC-103,505749.36,5057.49,0.01,D,Asset,Asset - Finished Goods,Balance Sheet,2024-08-13,202408,2024,8,Vendor receipt capitalization (Inventory - Finished Goods),PO2024089369,ERP,fin_user19,2024-08-13 00:00:00
20240813,13,1,50.0,POST2024080114C,JRN2024080114,200000,Accounts Payable - Trade,CC-102,505749.36,5057.49,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-08-13,202408,2024,8,Vendor receipt capitalization (Accounts Payable - Trade),PO2024089369,ERP,fin_user19,2024-08-13 00:00:00
20240817,13,3,33.0,POST2024080115D,JRN2024080115,500000,COGS Expense - Retail Segment,CC-185,206392.7,2063.93,0.01,D,Expense,Expense - Retail Segment,P&L,2024-08-17,202408,2024,8,Month-end COGS accrual (COGS Expense - Retail Segment),RC20240870089,ERP,system_bot,2024-08-16 00:00:00
20240817,13,3,33.0,POST2024080115C,JRN2024080115,201000,Accrued Expenses,CC-132,206392.7,2063.93,0.01,C,Liability,Liability - Accrued Expenses,Balance Sheet,2024-08-17,202408,2024,8,Month-end COGS accrual (Accrued Expenses),RC20240870089,ERP,system_bot,2024-08-16 00:00:00
20240815,7,3,,POST2024080116D,JRN2024080116,503000,Payroll Expense - Store Ops,CC-124,412351.96,4123.52,0.01,D,Expense,Expense - Store Ops,P&L,2024-08-15,202408,2024,8,Payroll disbursement (Payroll Expense - Store Ops),RC20240817562,Consolidation,fin_user38,2024-08-12 00:00:00
20240815,7,3,,POST2024080116C,JRN2024080116,102000,Cash & Cash Equivalents,CC-124,412351.96,4123.52,0.01,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-08-15,202408,2024,8,Payroll disbursement (Cash & Cash Equivalents),RC20240817562,Consolidation,fin_user38,2024-08-12 00:00:00
20240812,4,3,,POST2024080117D,JRN2024080117,501000,Freight Expense - Inbound,CC-190,202360.71,2023.61,0.01,D,Expense,Expense - Inbound,P&L,2024-08-12,202408,2024,8,Inbound freight accrual (Freight Expense - Inbound),ORD2024089393,ERP,fin_user16,2024-08-10 00:00:00
20240812,4,3,,POST2024080117C,JRN2024080117,200000,Accounts Payable - Trade,CC-187,202360.71,2023.61,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-08-12,202408,2024,8,Inbound freight accrual (Accounts Payable - Trade),ORD2024089393,ERP,fin_user16,2024-08-10 00:00:00
20240813,18,1,49.0,POST2024080118D,JRN2024080118,500000,COGS Expense - Retail Segment,CC-175,169248.59,1692.49,0.01,D,Expense,Expense - Retail Segment,P&L,2024-08-13,202408,2024,8,COGS recognition on sale (COGS Expense - Retail Segment),ORD2024089314,Consolidation,system_bot,2024-08-10 00:00:00
20240813,18,1,49.0,POST2024080118C,JRN2024080118,100000,Inventory - Finished Goods,CC-166,169248.59,1692.49,0.01,C,Asset,Asset - Finished Goods,Balance Sheet,2024-08-13,202408,2024,8,COGS recognition on sale (Inventory - Finished Goods),ORD2024089314,Consolidation,system_bot,2024-08-10 00:00:00
20240812,11,3,,POST2024080119D,JRN2024080119,101000,Accounts Receivable - Trade,CC-120,245342.3,2453.42,0.01,D,Asset,Asset - Trade,Balance Sheet,2024-08-12,202408,2024,8,Sales revenue posting (Accounts Receivable - Trade),PO2024083462,Consolidation,fin_user18,2024-08-09 00:00:00
20240812,11,3,,POST2024080119C,JRN2024080119,400000,Sales Revenue - Domestic,CC-141,1356615.6743971584,13566.140155527508,0.01,C,Revenue,Revenue - Domestic,P&L,2024-08-12,202408,2024,8,Sales revenue posting (Sales Revenue - Domestic),PO2024083462,Consolidation,fin_user18,2024-08-09 00:00:00
20240818,20,2,,POST2024080120D,JRN2024080120,503000,Payroll Expense - Store Ops,CC-162,783665.66,7836.66,0.01,D,Expense,Expense - Store Ops,P&L,2024-08-18,202408,2024,8,Payroll disbursement (Payroll Expense - Store Ops),PO2024085764,Finance,system_bot,2024-08-15 00:00:00
20240818,20,2,,POST2024080120C,JRN2024080120,102000,Cash & Cash Equivalents,CC-155,783665.66,7836.66,0.01,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-08-18,202408,2024,8,Payroll disbursement (Cash & Cash Equivalents),PO2024085764,Finance,system_bot,2024-08-15 00:00:00
20240917,16,5,,POST2024090001D,JRN2024090001,501000,Freight Expense - Inbound,CC-183,564339.85,5643.4,0.01,D,Expense,Expense - Inbound,P&L,2024-09-17,202409,2024,9,Inbound freight accrual (Freight Expense - Inbound),ORD2024097825,Consolidation,system_bot,2024-09-16 00:00:00
20240917,16,5,,POST2024090001C,JRN2024090001,200000,Accounts Payable - Trade,CC-191,564339.85,5643.4,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-09-17,202409,2024,9,Inbound freight accrual (Accounts Payable - Trade),ORD2024097825,Consolidation,system_bot,2024-09-16 00:00:00
20240912,20,2,,POST2024090002D,JRN2024090002,502000,Marketing Expense - Promotions,CC-106,468501.57,4685.02,0.01,D,Expense,Expense - Promotions,P&L,2024-09-12,202409,2024,9,Marketing spend for promotions (Marketing Expense - Promotions),RC20240978948,Finance,system_bot,2024-09-09 00:00:00
20240912,20,2,,POST2024090002C,JRN2024090002,200000,Accounts Payable - Trade,CC-191,468501.57,4685.02,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-09-12,202409,2024,9,Marketing spend for promotions (Accounts Payable - Trade),RC20240978948,Finance,system_bot,2024-09-09 00:00:00
20240912,10,1,11.0,POST2024090003D,JRN2024090003,100000,Inventory - Finished Goods,CC-137,193549.35,1935.49,0.01,D,Asset,Asset - Finished Goods,Balance Sheet,2024-09-12,202409,2024,9,Vendor receipt capitalization (Inventory - Finished Goods),ORD2024091820,Consolidation,fin_user47,2024-09-13 00:00:00
20240912,10,1,11.0,POST2024090003C,JRN2024090003,200000,Accounts Payable - Trade,CC-131,193549.35,1935.49,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-09-12,202409,2024,9,Vendor receipt capitalization (Accounts Payable - Trade),ORD2024091820,Consolidation,fin_user47,2024-09-13 00:00:00
20240916,7,3,,POST2024090004D,JRN2024090004,102000,Cash & Cash Equivalents,CC-161,451437.68,4514.38,0.01,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-09-16,202409,2024,9,Customer payment received (Cash & Cash Equivalents),ORD2024097373,Consolidation,system_bot,2024-09-14 00:00:00
20240916,7,3,,POST2024090004C,JRN2024090004,101000,Accounts Receivable - Trade,CC-105,451437.68,4514.38,0.01,C,Asset,Asset - Trade,Balance Sheet,2024-09-16,202409,2024,9,Customer payment received (Accounts Receivable - Trade),ORD2024097373,Consolidation,system_bot,2024-09-14 00:00:00
20240912,6,4,6.0,POST2024090005D,JRN2024090005,500000,COGS Expense - Retail Segment,CC-173,926084.73,9260.85,0.01,D,Expense,Expense - Retail Segment,P&L,2024-09-12,202409,2024,9,COGS recognition on sale (COGS Expense - Retail Segment),RC20240988935,AutoBatch,system_bot,2024-09-14 00:00:00
20240912,6,4,6.0,POST2024090005C,JRN2024090005,100000,Inventory - Finished Goods,CC-199,926084.73,9260.85,0.01,C,Asset,Asset - Finished Goods,Balance Sheet,2024-09-12,202409,2024,9,COGS recognition on sale (Inventory - Finished Goods),RC20240988935,AutoBatch,system_bot,2024-09-14 00:00:00
20240910,8,3,,POST2024090006D,JRN2024090006,102000,Cash & Cash Equivalents,CC-104,674614.17,6746.14,0.01,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-09-10,202409,2024,9,Customer payment received (Cash & Cash Equivalents),PO2024095608,Finance,system_bot,2024-09-09 00:00:00
20240910,8,3,,POST2024090006C,JRN2024090006,101000,Accounts Receivable - Trade,CC-188,674614.17,6746.14,0.01,C,Asset,Asset - Trade,Balance Sheet,2024-09-10,202409,2024,9,Customer payment received (Accounts Receivable - Trade),PO2024095608,Finance,system_bot,2024-09-09 00:00:00
20240913,10,1,,POST2024090007D,JRN2024090007,502000,Marketing Expense - Promotions,CC-114,736957.93,7369.58,0.01,D,Expense,Expense - Promotions,P&L,2024-09-13,202409,2024,9,Marketing spend for promotions (Marketing Expense - Promotions),PO2024099185,ERP,system_bot,2024-09-13 00:00:00
20240913,10,1,,POST2024090007C,JRN2024090007,200000,Accounts Payable - Trade,CC-131,736957.93,7369.58,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-09-13,202409,2024,9,Marketing spend for promotions (Accounts Payable - Trade),PO2024099185,ERP,system_bot,2024-09-13 00:00:00
20240920,18,1,16.0,POST2024090008D,JRN2024090008,500000,COGS Expense - Retail Segment,CC-166,749038.55,7490.39,0.01,D,Expense,Expense - Retail Segment,P&L,2024-09-20,202409,2024,9,COGS recognition on sale (COGS Expense - Retail Segment),RC20240942122,Finance,fin_user19,2024-09-22 00:00:00
20240920,18,1,16.0,POST2024090008C,JRN2024090008,100000,Inventory - Finished Goods,CC-124,749038.55,7490.39,0.01,C,Asset,Asset - Finished Goods,Balance Sheet,2024-09-20,202409,2024,9,COGS recognition on sale (Inventory - Finished Goods),RC20240942122,Finance,fin_user19,2024-09-22 00:00:00
20240920,16,1,,POST2024090009D,JRN2024090009,502000,Marketing Expense - Promotions,CC-151,364517.14,3645.17,0.01,D,Expense,Expense - Promotions,P&L,2024-09-20,202409,2024,9,Marketing spend for promotions (Marketing Expense - Promotions),PO2024099931,Consolidation,system_bot,2024-09-23 00:00:00
20240920,16,1,,POST2024090009C,JRN2024090009,200000,Accounts Payable - Trade,CC-132,364517.14,3645.17,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-09-20,202409,2024,9,Marketing spend for promotions (Accounts Payable - Trade),PO2024099931,Consolidation,system_bot,2024-09-23 00:00:00
20240911,14,1,10.0,POST2024090010D,JRN2024090010,100000,Inventory - Finished Goods,CC-127,70290.5,702.9,0.01,D,Asset,Asset - Finished Goods,Balance Sheet,2024-09-11,202409,2024,9,Vendor receipt capitalization (Inventory - Finished Goods),ORD2024092917,ERP,system_bot,2024-09-13 00:00:00
20240911,14,1,10.0,POST2024090010C,JRN2024090010,200000,Accounts Payable - Trade,CC-103,70290.5,702.9,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-09-11,202409,2024,9,Vendor receipt capitalization (Accounts Payable - Trade),ORD2024092917,ERP,system_bot,2024-09-13 00:00:00
20240919,8,4,,POST2024090011D,JRN2024090011,102000,Cash & Cash Equivalents,CC-192,392871.56,3928.72,0.01,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-09-19,202409,2024,9,Customer payment received (Cash & Cash Equivalents),PO2024094084,AutoBatch,fin_user10,2024-09-17 00:00:00
20240919,8,4,,POST2024090011C,JRN2024090011,101000,Accounts Receivable - Trade,CC-181,392871.56,3928.72,0.01,C,Asset,Asset - Trade,Balance Sheet,2024-09-19,202409,2024,9,Customer payment received (Accounts Receivable - Trade),PO2024094084,AutoBatch,fin_user10,2024-09-17 00:00:00
20240911,10,2,,POST2024090012D,JRN2024090012,501000,Freight Expense - Inbound,CC-116,371552.11,3715.52,0.01,D,Expense,Expense - Inbound,P&L,2024-09-11,202409,2024,9,Inbound freight accrual (Freight Expense - Inbound),ORD2024095694,Finance,fin_user02,2024-09-11 00:00:00
20240911,10,2,,POST2024090012C,JRN2024090012,200000,Accounts Payable - Trade,CC-127,371552.11,3715.52,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-09-11,202409,2024,9,Inbound freight accrual (Accounts Payable - Trade),ORD2024095694,Finance,fin_user02,2024-09-11 00:00:00
20240916,17,4,,POST2024090013D,JRN2024090013,102000,Cash & Cash Equivalents,CC-156,740809.85,7408.1,0.01,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-09-16,202409,2024,9,Customer payment received (Cash & Cash Equivalents),ORD2024097265,ERP,fin_user25,2024-09-19 00:00:00
20240916,17,4,,POST2024090013C,JRN2024090013,101000,Accounts Receivable - Trade,CC-132,740809.85,7408.1,0.01,C,Asset,Asset - Trade,Balance Sheet,2024-09-16,202409,2024,9,Customer payment received (Accounts Receivable - Trade),ORD2024097265,ERP,fin_user25,2024-09-19 00:00:00
20240919,14,5,,POST2024090014D,JRN2024090014,501000,Freight Expense - Inbound,CC-106,712600.39,7126.0,0.01,D,Expense,Expense - Inbound,P&L,2024-09-19,202409,2024,9,Inbound freight accrual (Freight Expense - Inbound),ORD2024097510,AutoBatch,system_bot,2024-09-18 00:00:00
